psa,event,x,y,z,pad
multifit,3,-24.5412,-19.8025,987.753,5837
multifit,3,-49.0824,158.861,989.848,4229
multifit,3,68.7153,-147.39,991.076,9281
multifit,3,191.421,-99.3513,991.775,8281
multifit,3,-3.8147e-06,-243.874,993.893,10106
multifit,3,-51.5365,9.95207,1000.1,405
multifit,3,-49.0824,164.393,1002.37,4319
multifit,3,53.9906,138.889,1002.58,4064
multifit,3,-245.412,-62.3768,1004.18,7092
multifit,3,98.1647,70.8104,1005.2,2428
multifit,3,137.431,209.868,1005.51,4762
multifit,3,7.36235,-100.565,1008.22,8186
multifit,3,83.44,-28.3038,1007.37,6211
multifit,3,95.7106,86.4639,1011.1,2908
multifit,3,29.4494,-141.858,1012.27,9179
multifit,3,24.5412,-87.813,1011.82,7970
multifit,3,-83.44,-28.3038,1013.23,6075
multifit,3,-58.8988,73.7119,1016.01,2299
multifit,3,93.2565,-53.8078,1018.17,7032
multifit,3,49.0823,164.393,1018.28,4339
multifit,3,117.798,53.8078,1019.97,1933
multifit,3,-73.6235,121.818,1021.8,3647
multifit,3,-61.3529,103.467,1021.14,3233
multifit,3,68.7153,53.8078,1021.79,1893
multifit,3,-44.1741,104.816,1022.65,3247
multifit,3,-61.3529,83.5624,1026.79,2542
multifit,3,9.81647,164.393,1031.15,4331
multifit,3,44.1741,189.897,1029.51,4590
multifit,3,-186.513,28.3716,1032.47,899
multifit,3,-56.4447,58.0584,1031.9,1790
multifit,3,34.3576,167.362,1033.81,4336
multifit,3,-147.247,28.3716,1034.5,907
multifit,3,-98.1647,-19.8025,1033.28,5778
multifit,3,98.1647,-19.8025,1036.71,5938
multifit,3,-171.788,2.86764,1035.68,20
multifit,3,71.1694,-69.4613,1036.1,7526
multifit,4,14.7247,5.70141,155.658,162
multifit,4,22.0871,9.95207,156.562,464
multifit,4,66.2612,24.0532,160.153,792
multifit,4,63.8071,31.2053,160.431,1074
multifit,4,29.4494,22.704,162.39,761
multifit,4,19.6329,19.8025,161.774,754
multifit,4,22.0871,18.4534,161.806,756
multifit,4,22.0871,15.5519,162.973,465
multifit,4,19.6329,14.2027,163.986,463
multifit,4,73.6235,36.8052,166.71,1360
multifit,4,31.9035,24.0532,185.946,763
multifit,4,24.5412,19.8025,185.989,757
multifit,4,19.6329,14.2027,184.948,463
multifit,4,66.2612,26.9547,186.08,1077
multifit,4,63.8071,22.704,186.755,790
multifit,4,68.7153,22.704,191.189,793
multifit,4,24.5412,11.3012,190.897,467
multifit,4,76.0776,32.5545,192.964,1084
multifit,4,36.8118,24.0532,197.529,768
multifit,4,17.1788,15.5519,226.578,460
multifit,4,24.5412,22.704,250.849,758
multifit,4,34.3577,22.704,250.597,766
multifit,4,68.7153,31.2053,266.988,1079
multifit,4,17.1788,7.05056,266.561,164
multifit,4,-14.7247,-79.3117,292.01,7701
multifit,4,93.2565,-53.8078,295.752,7032
multifit,4,71.1694,24.0532,308.618,795
multifit,4,22.0871,7.05056,308.171,167
multifit,4,39.2659,22.704,310.96,769
multifit,4,71.1694,32.5545,311.366,1081
multifit,4,-152.155,-121.886,312.203,8744
multifit,4,-49.0824,164.393,312.275,4319
multifit,4,29.4494,-141.858,313.777,9179
multifit,4,19.6329,5.70141,316.268,165
multifit,4,-36.8118,-15.5519,320.707,5537
multifit,4,17.1788,-60.9599,320.978,7230
multifit,4,73.6235,-130.32,322.023,9088
multifit,4,-29.4494,-141.858,322.721,9167
multifit,4,-3.8147e-06,-243.874,323.542,10106
multifit,4,-7.36236,-100.565,326.173,8175
multifit,4,-12.2706,-120.469,325.806,8817
multifit,4,-88.3482,11.3012,330.131,374
multifit,4,-171.788,19.8703,329.43,614
multifit,4,220.871,70.8781,331.702,2463
multifit,4,147.247,90.85,330.893,2925
multifit,4,68.7153,99.2159,331.013,3117
multifit,4,-132.522,-116.354,330.869,8537
multifit,4,117.798,53.8078,332.75,1933
multifit,4,-49.0824,158.861,332.239,4229
multifit,4,53.9906,-133.221,334.577,9071
multifit,4,-83.44,-28.3038,333.974,6075
multifit,4,-9.81648,-232.403,334.478,10048
multifit,4,-171.788,-184.364,337.302,9585
multifit,4,53.9906,73.7119,339.411,2392
multifit,4,66.2612,35.456,337.674,1354
multifit,4,24.5412,-201.367,337.663,9784
multifit,4,-78.5318,-31.2053,339.636,6079
multifit,4,49.0824,82.2132,339.699,2633
multifit,4,68.7153,-147.39,343.744,9281
multifit,4,-12.2706,-1.45075,346.461,5259
multifit,4,44.1741,-155.891,345.184,9368
multifit,4,31.9035,-69.4613,345.52,7494
multifit,4,-78.5318,215.4,348.354,4788
multifit,4,-103.073,28.3038,350.285,939
multifit,4,-14.7247,-206.899,349.333,9851
multifit,4,191.421,-99.3513,352.107,8281
multifit,4,-51.5365,9.95207,351.623,405
multifit,4,-215.962,22.8395,353.236,605
multifit,4,-14.7247,-116.218,356.587,8607
multifit,4,9.81648,-19.8025,357.601,5866
multifit,4,24.5412,14.2027,363.83,466
multifit,4,-240.504,70.8781,367.932,2228
multifit,4,191.421,104.883,369.691,3381
multifit,4,66.2612,32.5545,391.657,1076
multifit,4,14.7247,11.3012,399.013,459
multifit,4,61.3529,24.0532,398.767,787
multifit,4,68.7153,28.3038,401.029,1078
multifit,4,-26.9953,-134.57,415.48,9006
multifit,4,24.5412,5.70141,426.378,170
multifit,4,58.8988,73.7119,432.08,2395
multifit,4,93.2565,31.2053,464.732,1098
multifit,4,73.6235,22.704,466.716,798
multifit,4,24.5412,5.70141,471.615,170
multifit,4,2.4541,52.4586,487.043,1839
multifit,4,122.706,45.3065,491.803,1672
multifit,4,63.8071,14.2027,492.497,498
multifit,4,9.81648,2.7999,496.961,158
multifit,4,12.2706,100.565,498.787,3071
multifit,4,98.1647,19.8025,509.253,818
multifit,4,-2.45413,52.4586,513.278,1834
multifit,4,-2.45413,35.456,513.258,1298
multifit,4,-17.1788,86.4639,517.903,2817
multifit,4,7.36234,77.9626,517.802,2599
multifit,4,-71.1694,-109.066,518.02,8346
multifit,4,17.1788,100.565,521.92,3074
multifit,4,26.9953,9.95207,531.455,469
multifit,4,76.0776,15.5519,535.909,508
multifit,4,125.16,24.0532,538.927,840
multifit,4,51.5365,9.95207,540.931,488
multifit,4,-2.45412,100.565,542.571,3058
multifit,4,-100.619,-94.9652,556.089,8099
multifit,4,58.8988,-79.3117,571.178,7760
multifit,4,39.2659,-39.7067,572.915,6452
multifit,4,-9.81648,-19.8025,579.583,5850
multifit,4,46.6282,-60.9599,585.47,7254
multifit,4,26.9953,7.05056,591.776,172
multifit,4,-39.2659,-39.7067,594.441,6388
multifit,4,-7.36236,-26.9547,605.757,6136
multifit,4,63.8071,11.3012,611.533,499
multifit,4,68.7153,-62.3091,613.633,7271
multifit,4,-63.8071,-39.7067,617.126,6369
multifit,4,-19.6329,-22.704,621.967,5841
multifit,4,-58.8988,-87.813,622.812,7903
multifit,4,-71.1694,32.5545,628.318,964
multifit,4,31.9035,-1.45075,634.882,5296
multifit,4,-53.9906,45.3065,641.922,1528
multifit,4,-90.8024,41.0558,643.96,1227
multifit,4,147.247,11.3012,645.543,566
multifit,4,88.3483,-14.2027,649.386,5639
multifit,4,132.522,-116.354,671.9,8702
multifit,4,24.5412,2.7999,675.536,169
multifit,4,186.513,-164.393,678.311,9487
multifit,4,196.329,-5.83687,680.509,5404
multifit,4,98.1647,-19.8025,687.163,5938
multifit,4,24.5412,-87.813,687.266,7970
multifit,4,-7.62939e-06,-87.813,688.276,7951
multifit,4,171.788,2.86764,687.977,279
multifit,4,250.32,-2.86764,688.214,5415
multifit,4,171.788,19.8703,687.39,861
multifit,4,7.36235,-100.565,687.33,8186
multifit,4,71.1694,-69.4613,690.449,7526
multifit,4,-49.0824,28.3038,695.816,982
multifit,4,4.90822,-39.7067,695.972,6425
multifit,4,49.0824,-14.2027,696.772,5607
multifit,4,83.44,-28.3038,701.737,6211
multifit,4,95.7106,86.4639,708.859,2908
multifit,4,39.2659,11.3012,708.901,478
multifit,4,78.5318,-82.2132,708.836,7777
multifit,4,196.329,-22.8395,707.791,5986
multifit,4,61.3529,15.5519,710.696,497
multifit,4,49.0823,164.393,711.98,4339
multifit,4,76.0776,-15.5519,711.646,5628
multifit,4,31.9035,7.05056,714.8,175
multifit,4,161.972,-65.3461,714.293,7322
multifit,4,120.252,-7.05056,722.686,5367
multifit,4,206.146,141.858,727.046,4095
multifit,4,53.9906,138.889,727.925,4064
multifit,4,110.435,-49.5571,732.557,6782
multifit,4,34.3576,167.362,736.081,4336
multifit,4,137.431,209.868,737.615,4762
multifit,4,103.073,172.894,739.252,4437
multifit,4,147.247,130.387,739.87,3987
multifit,4,-98.1647,-19.8025,738.772,5778
multifit,4,98.1647,70.8104,742.717,2428
multifit,4,61.3529,9.95207,746.992,496
multifit,4,66.2612,7.05056,747.766,204
multifit,4,31.9035,-7.05056,748.466,5295
multifit,4,63.8071,5.70141,750.871,202
multifit,4,44.1741,189.897,752.029,4590
multifit,4,-100.619,-9.95207,753.212,5485
multifit,4,58.8988,243.874,760.191,4998
multifit,4,-147.247,28.3716,773.449,907
multifit,4,-186.513,28.3716,776.747,899
multifit,4,63.8071,19.8025,781.991,789
multifit,4,-56.4447,58.0584,787.937,1790
multifit,4,-61.3529,83.5624,791.534,2542
multifit,4,-171.788,2.86764,795.414,20
multifit,4,9.81647,164.393,799.432,4331
multifit,4,17.1788,-41.0558,804.306,6435
multifit,4,-53.9906,-5.70141,807.895,5226
multifit,4,-58.8988,73.7119,809.229,2299
multifit,4,-61.3529,103.467,819.449,3233
multifit,4,-44.1741,104.816,822.074,3247
multifit,4,-73.6235,121.818,822.179,3647
multifit,4,-49.0824,82.2132,825.066,2553
multifit,4,26.9953,1.45075,826.657,171
multifit,4,-78.5318,-5.70141,839.123,5205
multifit,4,-39.2659,53.8078,848.232,1805
multifit,4,14.7247,-2.7999,864.458,5281
multifit,4,22.0871,1.45075,940.366,168
multifit,4,73.6235,11.3012,993.992,507
multifit,4,-112.889,-206.899,996.123,9831
multifit,4,-137.431,-96.3821,1003.04,8091
multifit,4,46.6282,-24.0532,1005.38,5896
multifit,4,-53.9906,-133.221,1005.86,8983
multifit,4,-56.4447,-128.97,1010.75,8981
multifit,4,-68.7153,-121.818,1011.66,8772
multifit,4,-95.7106,94.9652,1012.87,2982
multifit,4,-127.614,130.387,1015.62,3832
multifit,4,-171.788,-116.354,1015.66,8529
multifit,4,-24.5412,-19.8025,1017.58,5837
multifit,4,-152.155,189.897,1022.08,4550
multifit,4,-112.889,-56.7093,1022.94,6865
multifit,4,-95.7106,86.4639,1024.29,2753
multifit,4,-29.4494,181.395,1024.2,4494
multifit,4,122.706,-189.897,1030.72,9726
multifit,4,-201.238,-150.359,1030.35,9226
multifit,4,-34.3576,167.362,1030.38,4322
multifit,4,-22.0871,120.469,1030.98,3689
multifit,4,-147.247,90.85,1029.98,2736
multifit,4,-186.513,96.3821,1034.41,2961
multifit,4,24.5412,-2.7999,1033.2,5289
multifit,4,68.7153,53.8078,1034.24,1893
multifit,4,46.6282,52.4586,1034.59,1874
multifit,4,-211.054,133.357,1036.3,3815
multifit,4,-166.88,11.369,1035.43,321
multifit,5,-9.81648,-2.7999,157.267,5262
multifit,5,-34.3577,-11.3012,157.122,5539
multifit,5,-29.4494,-2.7999,157.054,5246
multifit,5,-12.2706,-1.45075,158.225,5259
multifit,5,-78.5318,11.3012,157.904,382
multifit,5,-22.0871,-7.05056,158.207,5252
multifit,5,-76.0777,18.4534,158.418,676
multifit,5,-63.8071,19.8025,157.643,685
multifit,5,-36.8118,7.05056,158.33,119
multifit,5,-78.5318,14.2027,157.89,383
multifit,5,-66.2612,15.5519,157.744,393
multifit,5,-26.9953,1.45075,157.709,128
multifit,5,-41.72,-1.45075,157.775,5235
multifit,5,-76.0777,15.5519,158.097,385
multifit,5,-76.0777,24.0532,158.366,675
multifit,5,-34.3577,-5.70141,157.987,5242
multifit,5,-46.6282,9.95207,160.498,408
multifit,5,-36.8118,-9.95207,173.765,5536
multifit,5,-88.3482,22.704,173.774,665
multifit,5,-88.3482,28.3038,173.821,950
multifit,5,-44.1741,5.70141,173.437,114
multifit,5,-93.2565,19.8025,173.824,661
multifit,5,-44.1741,11.3012,172.698,411
multifit,5,-29.4494,5.70141,172.272,125
multifit,5,-22.0871,1.45075,174.028,131
multifit,5,-44.1741,-5.70141,174.158,5234
multifit,5,-90.8024,18.4534,174.155,663
multifit,5,-90.8024,24.0532,174.444,664
multifit,5,-85.8941,24.0532,175.171,667
multifit,5,-44.1741,-11.3012,174.105,5531
multifit,5,-39.2659,2.7999,173.841,118
multifit,5,-90.8024,15.5519,174.747,372
multifit,5,-83.44,19.8025,191.82,669
multifit,5,-26.9953,7.05056,192.063,127
multifit,5,-80.9859,24.0532,191.801,672
multifit,5,-31.9035,1.45075,193.582,123
multifit,5,-31.9035,7.05056,195.625,124
multifit,5,-41.72,7.05056,194.35,116
multifit,5,-41.72,-1.45075,194.624,5235
multifit,5,-41.72,-7.05056,194.354,5236
multifit,5,-83.44,14.2027,194.44,378
multifit,5,-85.8941,15.5519,197.171,377
multifit,5,-80.9859,18.4534,197.929,671
multifit,5,-41.72,9.95207,200.293,413
multifit,5,-90.8024,32.5545,210.392,948
multifit,5,-44.1741,14.2027,209.502,410
multifit,5,-103.073,14.2027,211.108,362
multifit,5,-115.344,32.5545,210.906,929
multifit,5,-95.7106,9.95207,210.815,368
multifit,5,-115.344,26.9547,211.092,928
multifit,5,-80.9859,9.95207,211.043,381
multifit,5,-88.3483,39.7067,212.638,1228
multifit,5,-88.3483,36.8052,213.499,1229
multifit,5,-39.2659,11.3012,215.792,414
multifit,5,-39.2659,14.2027,217.909,415
multifit,5,-41.72,15.5519,218.348,412
multifit,5,-22.0871,-7.05056,224.912,5252
multifit,5,-29.4494,-2.7999,224.056,5246
multifit,5,-24.5412,5.70141,224.54,130
multifit,5,-63.8071,19.8025,224.906,685
multifit,5,-66.2612,9.95207,225.63,392
multifit,5,-85.8941,41.0558,234.169,1230
multifit,5,-24.5412,14.2027,234.677,426
multifit,5,-98.1647,31.2053,236.762,943
multifit,5,-31.9035,18.4534,238.616,711
multifit,5,-88.3482,31.2053,239.009,951
multifit,5,-85.8941,35.456,239.155,1231
multifit,5,-46.6282,24.0532,239.73,699
multifit,5,-83.44,39.7067,240.561,1233
multifit,5,-49.0824,22.704,241.173,697
multifit,5,-95.7106,32.5545,242.247,945
multifit,5,-36.8118,15.5519,244.704,417
multifit,5,-34.3577,14.2027,259.678,418
multifit,5,-19.6329,19.8025,261.587,722
multifit,5,-26.9953,15.5519,261.701,425
multifit,5,-76.0777,35.456,261.151,1239
multifit,5,-19.6329,14.2027,261.625,431
multifit,5,-78.5318,28.3038,261.581,958
multifit,5,-51.5365,18.4534,262.315,695
multifit,5,-73.6235,31.2053,262.682,962
multifit,5,-22.0871,15.5519,263.084,428
multifit,5,-76.0777,26.9547,263.078,960
multifit,5,-63.8071,31.2053,265.454,970
multifit,5,-36.8118,18.4534,264.324,708
multifit,5,-39.2659,22.704,265.413,705
multifit,5,-22.0871,18.4534,264.243,719
multifit,5,12.2706,100.565,266.386,3071
multifit,5,-73.6235,36.8052,266.788,1240
multifit,5,17.1788,100.565,266.215,3074
multifit,5,-66.2612,26.9547,272.828,968
multifit,5,-29.4494,14.2027,272.625,423
multifit,5,-85.8941,32.5545,277.857,953
multifit,5,-29.4494,11.3012,278.491,422
multifit,5,-17.1788,86.4639,278.312,2817
multifit,5,-34.3577,19.8025,281.101,709
multifit,5,-31.9035,15.5519,283.045,420
multifit,5,-31.9035,18.4534,282.544,711
multifit,5,-34.3577,11.3012,293.136,419
multifit,5,-31.9035,9.95207,294.376,421
multifit,5,-93.2565,39.7067,297.084,1225
multifit,5,-93.2565,36.8052,296.728,1224
multifit,5,-90.8024,41.0558,297.671,1227
multifit,5,-95.7106,32.5545,297.659,945
multifit,5,-98.1647,31.2053,297.647,943
multifit,5,-83.44,39.7067,299.553,1233
multifit,5,-88.3482,31.2053,301.919,951
multifit,5,-85.8941,35.456,302.33,1231
multifit,5,-46.6282,24.0532,303.972,699
multifit,5,-85.8941,41.0558,304.093,1230
multifit,5,-90.8024,32.5545,305.314,948
multifit,5,-88.3483,36.8052,305.042,1229
multifit,5,-29.4494,19.8025,310.919,714
multifit,5,269.953,-2.86764,312.57,5419
multifit,5,265.045,-5.83687,313.677,5418
multifit,5,-29.4494,14.2027,314.885,423
multifit,5,260.136,-2.86764,317.952,5417
multifit,5,31.9035,-69.4613,324.512,7494
multifit,5,-26.9953,18.4534,323.696,716
multifit,5,17.1788,-60.9599,326.038,7230
multifit,5,255.228,-5.83687,326.004,5416
multifit,5,-73.6235,28.3038,327.269,963
multifit,5,9.81648,-19.8025,327.032,5866
multifit,5,-49.0824,22.704,327.519,697
multifit,5,-61.353,26.9547,326.742,973
multifit,5,-17.1788,26.9547,328.07,1008
multifit,5,-73.6235,22.704,327.475,678
multifit,5,-68.7153,36.8052,327.478,1245
multifit,5,-71.1694,32.5545,328.582,964
multifit,5,-24.5412,14.2027,329.253,426
multifit,5,-12.2706,24.0532,330.996,728
multifit,5,-26.9953,15.5519,331.819,425
multifit,5,137.431,-96.3821,333.651,8270
multifit,5,-14.7247,19.8025,334.922,725
multifit,5,245.412,-11.369,335.07,5708
multifit,5,-12.2706,18.4534,334.228,727
multifit,5,-41.72,117.568,337.569,3465
multifit,5,-14.7247,22.704,335.776,726
multifit,5,-78.5318,215.4,336.942,4788
multifit,5,-19.6329,-22.704,338.561,5841
multifit,5,240.504,-14.3382,340.657,5707
multifit,5,-29.4494,22.704,339.869,713
multifit,5,-49.0824,164.393,340.401,4319
multifit,5,68.7153,-147.39,342.926,9281
multifit,5,-24.5412,19.8025,342.825,717
multifit,5,58.8988,73.7119,342.479,2395
multifit,5,-12.2706,9.95207,344.871,437
multifit,5,-14.7247,14.2027,344.219,434
multifit,5,-56.4447,18.4534,344.532,692
multifit,5,17.1788,-41.0558,344.452,6435
multifit,5,-53.9906,19.8025,344.759,693
multifit,5,-56.4447,24.0532,344.622,691
multifit,5,-4.90825,2.7999,345.642,145
multifit,5,-100.619,-94.9652,344.995,8099
multifit,5,191.421,-99.3513,345.99,8281
multifit,5,-9.81648,11.3012,345.142,438
multifit,5,-7.36236,7.05056,345.306,143
multifit,5,29.4494,-141.858,347.839,9179
multifit,5,-19.6329,22.704,347.121,721
multifit,5,-12.2706,-120.469,348.552,8817
multifit,5,-26.9953,24.0532,348.764,715
multifit,5,-29.4494,-141.858,349.844,9167
multifit,5,-26.9953,-134.57,350.383,9006
multifit,5,-24.5412,22.704,350.351,718
multifit,5,-171.788,19.8703,350.551,614
multifit,5,93.2565,-53.8078,351.211,7032
multifit,5,122.706,-189.897,350.935,9726
multifit,5,-49.0824,158.861,352.071,4229
multifit,5,230.687,-14.3382,351.215,5705
multifit,5,49.0824,82.2132,351.378,2633
multifit,5,58.8988,-79.3117,356.296,7760
multifit,5,147.247,90.85,356.11,2925
multifit,5,230.687,-121.886,358.624,8927
multifit,5,-7.36236,-100.565,358.784,8175
multifit,5,220.871,-14.3382,358.569,5703
multifit,5,-9.81648,-232.403,359.204,10048
multifit,5,220.871,-19.8703,360.742,5991
multifit,5,-49.0824,28.3038,362.591,982
multifit,5,-78.5318,-31.2053,362.609,6079
multifit,5,-63.8071,-39.7067,361.951,6369
multifit,5,-66.2612,26.9547,364.85,968
multifit,5,-19.6329,5.70141,363.958,133
multifit,5,-22.0871,15.5519,364.291,428
multifit,5,220.871,70.8781,364.01,2463
multifit,5,-17.1788,7.05056,364.683,135
multifit,5,-22.0871,18.4534,364.424,719
multifit,5,44.1741,36.8052,364.045,1336
multifit,5,-132.522,-116.354,365.075,8537
multifit,5,-39.2659,22.704,364.22,705
multifit,5,-19.6329,14.2027,364.72,431
multifit,5,-66.2612,24.0532,364.148,683
multifit,5,-166.88,11.369,364.49,321
multifit,5,-63.8071,31.2053,365.167,970
multifit,5,-19.6329,11.3012,365.438,430
multifit,5,-3.8147e-06,-243.874,367.598,10106
multifit,5,-14.7247,-206.899,368.587,9851
multifit,5,-152.155,-121.886,367.282,8744
multifit,5,44.1741,-155.891,367.605,9368
multifit,5,215.962,-22.8395,367.527,5990
multifit,5,211.054,-19.8703,370.577,5989
multifit,5,24.5412,-201.367,370.542,9784
multifit,5,-152.155,-138.889,371.228,9142
multifit,5,-71.1694,32.5545,370.914,964
multifit,5,-36.8118,-15.5519,372.791,5537
multifit,5,46.6282,-60.9599,378.114,7254
multifit,5,206.146,-22.8395,379.909,5988
multifit,5,68.7153,-62.3091,380.877,7271
multifit,5,-19.6329,19.8025,380.735,722
multifit,5,-22.0871,24.0532,380.903,720
multifit,5,-19.6329,22.704,383.229,721
multifit,5,201.238,-19.8703,383.352,5987
multifit,5,-58.8988,-87.813,383.351,7903
multifit,5,-83.44,28.3038,383.218,955
multifit,5,-73.6235,36.8052,382.582,1240
multifit,5,-215.962,22.8395,383.038,605
multifit,5,-7.36236,-26.9547,385.602,6136
multifit,5,-103.073,28.3038,388.076,939
multifit,5,-88.3482,11.3012,387.912,374
multifit,5,196.329,-22.8395,388.523,5986
multifit,5,191.421,104.883,392.329,3381
multifit,5,117.798,53.8078,392.278,1933
multifit,5,-39.2659,-39.7067,392.089,6388
multifit,5,-240.504,70.8781,393.825,2228
multifit,5,39.2659,-39.7067,394.865,6452
multifit,5,-71.1694,35.456,396.748,1242
multifit,5,186.513,-22.8395,400.104,5984
multifit,5,186.513,-28.3716,398.714,6266
multifit,5,-71.1694,-109.066,401.856,8346
multifit,5,-24.5412,-19.8025,402.963,5837
multifit,5,-171.788,-184.364,403.377,9585
multifit,5,-78.5318,28.3038,403.672,958
multifit,5,-31.9035,9.95207,403.205,421
multifit,5,-76.0777,35.456,405.048,1239
multifit,5,-51.5365,18.4534,403.951,695
multifit,5,-53.9906,19.8025,406.046,693
multifit,5,-12.2706,15.5519,405.848,436
multifit,5,-83.44,-28.3038,406.829,6075
multifit,5,-56.4447,18.4534,407.115,692
multifit,5,-2.45413,1.45075,406.671,147
multifit,5,-56.4447,32.5545,406.966,977
multifit,5,-9.81648,11.3012,405.84,438
multifit,5,-7.36236,7.05056,406.813,143
multifit,5,53.9906,73.7119,406.911,2392
multifit,5,176.697,-28.3716,410.463,6264
multifit,5,-17.1788,24.0532,410.083,723
multifit,5,-17.1788,18.4534,413.702,724
multifit,5,-9.81648,22.704,413.285,729
multifit,5,-14.7247,22.704,416.031,726
multifit,5,166.88,-28.3716,419.675,6262
multifit,5,73.6235,-130.32,420.753,9088
multifit,5,-17.1788,26.9547,422.229,1008
multifit,5,-14.7247,19.8025,420.62,725
multifit,5,-66.2612,75.0611,425.144,2293
multifit,5,-58.8988,73.7119,426.192,2299
multifit,5,-61.3529,75.0611,426.975,2298
multifit,5,68.7153,99.2159,428.591,3117
multifit,5,157.064,-28.3716,431.132,6260
multifit,5,-7.36236,24.0532,434.893,731
multifit,5,-4.90825,22.704,436.128,734
multifit,5,-22.0871,41.0558,438.15,1283
multifit,5,-49.0824,19.8025,438.606,698
multifit,5,-83.44,90.7145,439.585,2763
multifit,5,-80.9859,86.4639,440.505,2764
multifit,5,-78.5318,99.2159,439.9,2997
multifit,5,-39.2659,56.7093,439.206,1804
multifit,5,186.513,-164.393,440.62,9487
multifit,5,-76.0777,100.565,440.442,2999
multifit,5,-56.4447,75.0611,439.829,2301
multifit,5,-14.7247,-79.3117,441.876,7701
multifit,5,147.247,-28.3716,441.506,6258
multifit,5,53.9906,-133.221,441.613,9071
multifit,5,-12.2706,24.0532,444.124,728
multifit,5,132.522,-116.354,442.649,8702
multifit,5,-9.81648,-19.8025,442.56,5850
multifit,5,71.1694,-69.4613,444.361,7526
multifit,5,142.339,-31.3408,445.962,6257
multifit,5,139.885,-26.9547,447.456,6256
multifit,5,137.431,-28.3038,449.023,6254
multifit,5,-53.9906,45.3065,448.003,1528
multifit,5,-9.81648,22.704,452.794,729
multifit,5,134.976,-26.9547,454.308,6253
multifit,5,130.068,-26.9547,456.591,6248
multifit,5,-12.2706,18.4534,459.395,727
multifit,5,-9.81648,45.3065,459.517,1563
multifit,5,-1.14441e-05,45.3065,460.428,1571
multifit,5,-12.2706,26.9547,460.147,1013
multifit,5,-9.81648,19.8025,462.316,730
multifit,5,-7.36237,32.5545,461.56,1017
multifit,5,125.16,-26.9547,464.317,6245
multifit,5,-12.2706,32.5545,465.538,1012
multifit,5,122.706,-22.704,466.175,5958
multifit,5,120.252,-26.9547,466.988,6240
multifit,5,120.252,-24.0532,470.008,5955
multifit,5,161.972,-65.3461,469.929,7322
multifit,5,117.798,-28.3038,470.582,6238
multifit,5,46.6282,-24.0532,472.138,5896
multifit,5,115.344,-24.0532,474.045,5952
multifit,5,-7.36236,24.0532,476.707,731
multifit,5,110.435,-24.0532,477.765,5947
multifit,5,-9.81648,28.3038,478.331,1014
multifit,5,-1.33514e-05,11.3012,478.515,446
multifit,5,-4.90825,62.3091,478.836,2092
multifit,5,7.36235,-100.565,477.598,8186
multifit,5,4.90822,-39.7067,478.876,6425
multifit,5,-7.36236,60.9599,479.321,2089
multifit,5,-1.14441e-05,62.3091,480.15,2095
multifit,5,107.981,-22.704,481.045,5945
multifit,5,105.527,-24.0532,483.252,5944
multifit,5,49.0823,164.393,485.537,4339
multifit,5,110.435,-49.5571,486.746,6782
multifit,5,103.073,-22.704,487.309,5942
multifit,5,-4.90825,22.704,489.875,734
multifit,5,98.1647,-22.704,493.464,5937
multifit,5,98.1647,-19.8025,492.574,5938
multifit,5,95.7106,-24.0532,493.424,5936
multifit,5,95.7106,-18.4534,493.667,5935
multifit,5,-9.81648,73.7119,495.397,2339
multifit,5,-7.62939e-06,87.813,495.349,2831
multifit,5,-14.7247,56.7093,494.984,1825
multifit,5,-9.81648,82.2132,495.305,2585
multifit,5,93.2565,-19.8025,495.75,5933
multifit,5,-12.2706,92.0637,495.352,2821
multifit,5,-7.62939e-06,-87.813,497.27,7951
multifit,5,-4.90825,36.8052,496.001,1296
multifit,5,-7.36236,26.9547,496.425,1016
multifit,5,171.788,19.8703,499.304,861
multifit,5,120.252,-7.05056,500.687,5367
multifit,5,90.8024,-18.4534,501.551,5932
multifit,5,88.3483,-19.8025,502.653,5930
multifit,5,88.3483,-14.2027,505.881,5639
multifit,5,53.9906,138.889,505.511,4064
multifit,5,9.81647,164.393,506.028,4331
multifit,5,83.44,-19.8025,508.548,5925
multifit,5,85.8941,-18.4534,507.235,5927
multifit,5,-2.45413,26.9547,507.472,1021
multifit,5,44.1741,189.897,508.374,4590
multifit,5,-4.90825,28.3038,509.456,1019
multifit,5,103.073,172.894,509.571,4437
multifit,5,80.9859,-18.4534,511.683,5924
multifit,5,-14.7247,31.2053,511.523,1010
multifit,5,-4.90825,19.8025,511.106,733
multifit,5,-7.36236,75.0611,511.077,2341
multifit,5,78.5318,-14.2027,513.54,5631
multifit,5,137.431,209.868,514.175,4762
multifit,5,58.8988,243.874,512.496,4998
multifit,5,80.9859,-15.5519,512.804,5633
multifit,5,76.0776,-15.5519,514.64,5628
multifit,5,76.0776,-18.4534,514.477,5919
multifit,5,-2.45413,24.0532,518.365,736
multifit,5,73.6235,-14.2027,519.433,5626
multifit,5,71.1694,-15.5519,522.17,5625
multifit,5,24.5412,-87.813,524.68,7970
multifit,5,147.247,130.387,526.184,3987
multifit,5,68.7153,-11.3012,526.176,5622
multifit,5,68.7153,-14.2027,525.659,5623
multifit,5,-186.513,28.3716,531.723,899
multifit,5,78.5318,-82.2132,532.055,7777
multifit,5,63.8071,-11.3012,531.691,5619
multifit,5,61.3529,-9.95207,533.94,5616
multifit,5,-4.90824,70.8104,532.972,2343
multifit,5,58.8988,-11.3012,536.285,5614
