eid,x,y,z,q
42,-117.798,-113.385,723.017,1333.25
42,-112.889,-104.883,724.939,34.7
42,-117.798,-107.853,724.823,1274.6
42,-132.522,-99.3513,722.949,212.45
42,-127.614,-79.3795,719.291,142.8
42,-137.431,-79.3795,719.259,768.15
42,-127.614,-96.3821,723.019,1913
42,-132.522,-82.3487,719.278,1429
42,-122.706,-99.3513,723.001,818.15
42,-181.605,-70.8781,719.298,61.5
42,-17.1788,-9.95207,718.558,115.95
42,-137.431,-73.8474,719.39,1252.85
42,-127.614,-73.8474,719.134,54.8
42,-122.706,-104.883,723.093,1662.9
42,-127.614,-107.853,722.986,123.45
42,-137.431,-90.85,720.867,38.7
42,-132.522,-87.8808,720.819,1452.35
42,-132.522,-70.8781,717.403,1219.65
42,-122.706,-87.8808,721.215,37.05
42,-127.614,-90.85,721.26,1124.6
42,-34.3577,-31.2053,716.742,79.8
42,-142.339,-70.8781,717.547,96.2
42,-132.522,-65.3461,717.509,879.6
42,-137.431,-62.3768,717.644,1358.7
42,-142.339,-65.3461,717.529,68.05
42,-34.3577,-28.3038,716.998,76.9
42,-132.522,-48.3434,715.572,1394.15
42,-58.8988,-31.2053,714.928,188.8
42,-7.36237,-1.45075,715.01,159.35
42,-137.431,-56.8448,715.582,1107.8
42,-36.8118,-15.5519,715.044,116.85
42,-56.4447,-26.9547,714.852,89.35
42,-132.522,-53.8755,715.636,1061.95
42,-130.068,-43.9573,713.099,666.8
42,-137.431,-45.3742,713.71,622.65
42,-130.068,-41.0558,713.372,1347.5
42,-132.522,-31.2053,713.35,337.4
42,-80.9859,-18.4534,713.368,95.95
42,-132.522,-36.8052,713.381,1933
42,-134.976,-35.456,713.239,384.15
42,-90.8024,-24.0532,713.329,121.8
42,-125.16,-32.5545,713.116,312.05
42,-61.353,-7.05056,713.201,69.55
42,-132.522,-39.7067,713.171,2178.65
42,-137.431,-39.8421,713.923,285.5
42,-88.3482,-22.704,713.303,113.25
42,-66.2612,-7.05056,713.269,73.8
42,-127.614,-39.7067,713.222,265.95
42,-100.619,-9.95207,711.381,31.55
42,-122.706,-28.3038,711.4,227.25
42,-132.522,-28.3038,711.346,184.35
42,-127.614,-28.3038,711.348,2213.7
42,-63.8071,-5.70141,711.29,88.85
42,-130.068,-24.0532,711.377,194.55
42,-137.431,-28.3038,711.352,115.55
42,-127.614,-31.2053,711.457,2052.5
42,-130.068,-32.5545,711.421,1764.85
42,-134.976,-32.5545,711.394,126.65
42,-130.068,-26.9547,711.419,584.75
42,-127.614,-36.8052,711.501,626.8
42,-130.068,-35.456,711.484,2104.75
42,-112.889,-5.70141,710.487,992.95
42,-125.16,-15.5519,709.698,91.15
42,-107.981,-5.70141,710.47,1676.55
42,-125.16,-24.0532,709.56,2154.2
42,-130.068,-15.5519,709.648,75
42,-122.706,-19.8025,709.641,1942.85
42,-127.614,-22.704,709.593,662.4
42,-93.2565,-2.7999,709.485,68.85
42,-142.339,11.3012,710.34,160.65
42,-139.885,-26.9547,709.663,150.3
42,-107.981,5.70141,709.091,84.35
42,-115.344,-7.05056,710.511,620.6
42,-120.252,-9.95207,710.62,84.15
42,-125.16,-26.9547,709.518,1827.8
42,-112.889,-14.2027,709.599,267.9
42,-117.798,-22.704,709.527,122.1
42,-120.252,-18.4534,709.526,1669.3
42,-120.252,-15.5519,709.513,1195.5
42,-130.068,-18.4534,709.474,67.55
42,-120.252,-24.0532,709.502,405.9
42,-127.614,-19.8025,709.615,217.25
42,-122.706,-22.704,709.582,2245.2
42,-125.16,-18.4534,709.662,465.1
42,-122.706,-14.2027,709.621,244.65
42,-117.798,-19.8025,709.613,552.45
42,-115.344,-18.4534,707.806,122.35
42,-117.798,-11.3012,707.821,1092.75
42,-110.435,-9.95207,708.094,896.35
42,-107.981,-11.3012,707.998,71.2
42,-112.889,-2.7999,708.514,112.15
42,-115.344,-15.5519,707.724,631
42,-110.435,-18.4534,707.85,70.95
42,-107.981,-2.7999,708.668,1344.55
42,-117.798,-14.2027,707.751,1785.1
42,-112.889,-11.3012,707.641,1280.45
42,-115.344,-9.95207,707.798,1645.15
42,-137.431,-22.704,707.652,62.7
42,-105.527,1.45075,708.554,445.8
42,-100.619,-1.45075,705.969,841.65
42,-90.8024,1.45075,706.217,66.7
42,-110.435,-1.45075,706.703,236.7
42,-103.073,2.7999,706.162,660.4
42,-134.976,-15.5519,706.222,82.85
42,-105.527,-1.45075,706.008,1649.4
42,-100.619,7.05056,706.093,85.7
42,-100.619,1.45075,706.193,1668.4
42,-98.1647,-2.7999,706.044,156.35
42,-103.073,-2.7999,705.952,1006.85
42,-95.7106,7.05056,706.851,831.95
42,-105.527,-7.05056,706.013,280.95
42,-103.073,-5.70141,705.939,217.05
42,-98.1647,5.70141,704.171,864.3
42,-98.1647,2.7999,704.196,1549.1
42,-93.2565,2.7999,704.253,778.85
42,-95.7106,1.45075,704.22,784.25
42,-88.3482,11.3012,704.218,490.35
42,-90.8024,7.05056,704.348,1142.95
42,-90.8024,9.95207,704.447,661.4
42,-93.2565,5.70141,704.631,1498.25
42,-88.3482,14.2027,704.365,76.6
42,-95.7106,-1.45075,704.389,86.55
42,-83.44,5.70141,702.473,139.55
42,-83.44,14.2027,702.406,201.9
42,-80.9859,15.5519,702.571,189.2
42,-88.3482,5.70141,702.594,756.6
42,-85.8941,9.95207,702.558,1270.45
42,-85.8941,7.05056,702.481,773
42,-83.44,11.3012,702.561,1073.35
42,-95.7106,9.95207,702.506,129
42,-80.9859,9.95207,702.576,1342
42,-78.5318,14.2027,700.585,697.95
42,-68.7153,14.2027,700.55,1436.75
42,-71.1694,9.95207,700.561,205.35
42,-66.2612,18.4534,700.582,253.1
42,-68.7153,19.8025,700.704,76.2
42,-71.1694,15.5519,700.617,933.05
42,-73.6235,11.3012,700.589,1011.6
42,-71.1694,18.4534,700.686,140.5
42,-73.6235,14.2027,700.632,1391.85
42,-76.0777,9.95207,700.598,660.75
42,-76.0777,15.5519,700.63,475.55
42,-78.5318,11.3012,700.739,1760.3
42,-80.9859,7.05056,700.651,344.95
42,-58.8988,14.2027,699.314,1191.85
42,-68.7153,11.3012,698.857,443.75
42,-66.2612,15.5519,698.856,1188.35
42,-63.8071,19.8025,698.869,66.65
42,-63.8071,11.3012,698.888,267.3
42,-61.353,15.5519,698.848,1326.15
42,-61.353,9.95207,699.28,82.25
42,-58.8988,11.3012,698.852,125.7
42,-56.4447,9.95207,698.869,94
42,-56.4447,15.5519,698.785,1377.4
42,-51.5365,9.95207,698.669,40
42,-63.8071,14.2027,698.77,943.2
42,-51.5365,15.5519,696.915,1231.8
42,-61.353,18.4534,698.416,351.8
42,-58.8988,19.8025,698.528,101.55
42,-56.4447,18.4534,698.579,719.1
42,-49.0824,11.3012,697.207,104.6
42,-53.9906,14.2027,696.936,927.5
42,-53.9906,11.3012,697.012,78.05
42,-49.0824,14.2027,697.193,1069.6
42,-44.1741,11.3012,695.111,97.8
42,-71.1694,32.5545,696.652,22.15
42,-51.5365,18.4534,696.536,347.45
42,-49.0824,19.8025,696.694,101.2
42,-46.6282,18.4534,696.711,407.2
42,-46.6282,15.5519,696.674,1005.15
42,-53.9906,19.8025,696.648,116.2
42,-90.8024,41.0558,694.545,43
42,-39.2659,11.3012,695.204,212.05
42,-31.9035,18.4534,694.896,79.55
42,-44.1741,14.2027,694.903,838.7
42,-31.9035,15.5519,695.006,426.45
42,-22.0871,7.05056,693.373,121.95
42,-41.72,15.5519,694.929,1107.75
42,-39.2659,14.2027,694.981,1133.3
42,-36.8118,18.4534,694.828,126.65
42,-34.3577,11.3012,694.842,277.2
42,-34.3577,14.2027,694.945,753.25
42,-41.72,18.4534,694.713,245
42,-36.8118,15.5519,694.966,780.75
42,-31.9035,9.95207,693.066,215.2
42,-22.0871,15.5519,692.91,67.25
42,-22.0871,9.95207,693.105,609.1
42,-24.5412,11.3012,693.071,815.2
42,-26.9953,9.95207,693.003,522.6
42,-29.4494,11.3012,693.164,710.9
42,-29.4494,14.2027,693.168,826.35
42,-26.9953,15.5519,693.181,208.75
42,-24.5412,14.2027,693.187,339.5
42,-19.6329,14.2027,691.132,126.05
42,-19.6329,11.3012,691.106,465.75
42,24.5412,-87.813,679.89,28.55
42,4.90822,-39.7067,670.696,32
42,161.972,-65.3461,668.652,29.35
42,250.32,-2.86764,666.68,28.8
42,83.44,-28.3038,653.616,33.75
42,46.6282,-24.0532,648.118,32.1
42,7.36235,-100.565,637.969,33.95
42,76.0776,-15.5519,631.761,36.3
42,132.522,-116.354,629.408,32.95
42,98.1647,-19.8025,627.987,36.1
42,49.0824,-14.2027,628.067,32.2
42,110.435,-49.5571,628.29,33.6
42,186.513,-164.393,616.72,31.4
42,196.329,-5.83687,619.598,28.5
42,171.788,2.86764,619.474,29.8
42,71.1694,-69.4613,616.15,31.95
42,88.3483,-14.2027,615.4,32.35
42,120.252,-7.05056,598.861,32.6
42,-7.62939e-06,-87.813,599.786,33.5
42,171.788,19.8703,593.991,33.9
42,-53.9906,45.3065,591.159,30.2
42,196.329,-22.8395,586.753,33.55
42,147.247,11.3012,564.384,31.45
42,78.5318,-82.2132,556.037,32.7
42,58.8988,243.874,520.908,33.7
42,95.7106,86.4639,519.473,28.25
42,34.3576,167.362,513.572,32.9
42,103.073,172.894,504.615,31.65
42,147.247,130.387,500.08,30.2
42,206.146,141.858,500.115,29.25
42,49.0823,164.393,501.042,31.55
42,137.431,209.868,499.093,32.9
42,44.1741,189.897,495.457,29.3
42,9.81647,164.393,493.73,32.15
42,53.9906,138.889,488.349,32.5
42,46.6282,-60.9599,479.108,33.1
42,68.7153,-62.3091,469.951,34.9
42,-63.8071,-39.7067,465.455,35.55
42,-61.3529,83.5624,463.145,34.9
42,-7.36236,-26.9547,461.617,43.3
42,-39.2659,-39.7067,458.118,37.4
42,-71.1694,-109.066,456.417,24.55
42,-58.8988,-87.813,452.727,42.8
42,58.8988,-79.3117,451.662,34.95
42,-100.619,-94.9652,443.584,38.75
42,-56.4447,58.0584,443.128,34.5
42,-73.6235,121.818,441.411,40.7
42,-39.2659,53.8078,441.371,37.75
42,39.2659,-39.7067,438.997,34.75
42,-9.81648,-19.8025,437.798,33.55
42,44.1741,36.8052,437.523,40.9
42,-61.3529,103.467,432.305,39.65
42,-29.4494,181.395,433.42,34.65
42,-58.8988,73.7119,434.149,36.1
42,-44.1741,104.816,432.302,37.4
42,-49.0824,82.2132,432.247,43.2
42,-103.073,28.3038,435.371,27.5
42,46.6282,52.4586,430.378,40.45
42,31.9035,-69.4613,422.657,30.55
42,-171.788,2.86764,422.063,30.1
42,-186.513,28.3716,418.427,34.75
42,17.1788,-60.9599,417.465,35.2
42,98.1647,70.8104,414.042,28.55
42,-22.0871,120.469,410.866,37.3
42,-142.339,82.3487,412.381,37.75
42,9.81648,-19.8025,411.686,31.7
42,-186.513,96.3821,410.81,33.8
42,-34.3576,167.362,409.778,32.15
42,-245.412,-62.3768,403.832,67.2
42,-29.4494,-141.858,400.85,20.4
42,-147.247,90.85,396.208,33.6
42,93.2565,-53.8078,396.095,36.2
42,-152.155,189.897,397.947,34
42,29.4494,-141.858,394.608,33.05
42,-211.054,133.357,392.552,35.85
42,117.798,53.8078,390.317,37.85
42,-49.0824,158.861,391.492,32.95
42,-24.5412,240.904,387.781,33.15
42,191.421,104.883,385.422,33.65
42,-127.614,130.387,388.862,32.1
42,-95.7106,86.4639,386.497,38.15
42,-78.5318,215.4,385.96,35.65
42,122.706,-189.897,385.455,32.9
42,-12.2706,-120.469,381.715,38.6
42,-147.247,28.3716,385.636,32.7
42,-41.72,117.568,383.518,36.3
42,-49.0824,164.393,384.134,35.95
42,-240.504,70.8781,385.717,33.5
42,-14.7247,-206.899,380.997,36.55
42,68.7153,99.2159,379.635,35.85
42,53.9906,73.7119,377.897,40.5
42,-19.6329,-22.704,372.667,35.95
42,58.8988,73.7119,372.197,37.8
42,191.421,-99.3513,371.298,37.1
42,53.9906,-133.221,368.473,33.95
42,44.1741,-155.891,371.007,34.7
42,220.871,70.8781,367.319,35.05
42,-215.962,22.8395,369.28,36.85
42,24.5412,-201.367,369.23,40.35
42,-152.155,-121.886,368.403,26.15
42,-171.788,-184.364,366.528,34
42,73.6235,-130.32,363.034,37.2
42,137.431,-96.3821,363.934,35.6
42,147.247,90.85,361.785,34.45
42,-7.36236,-100.565,361.705,39.25
42,68.7153,53.8078,363.036,33.55
42,-12.2706,-1.45075,360.567,20.8
42,68.7153,-147.39,359.96,35.7
42,-26.9953,-134.57,360.287,35.3
42,-171.788,19.8703,360.277,28.35
42,-24.5412,-19.8025,356.6,25.2
42,49.0824,82.2132,359.736,35
42,-132.522,-116.354,355.761,22.55
42,-152.155,-138.889,352.053,33.5
42,-95.7106,94.9652,351.918,36.2
42,-3.8147e-06,-243.874,352.808,36.15
42,-83.44,-28.3038,349.379,38.85
42,17.1788,-41.0558,340.744,33.1
42,230.687,-121.886,322.187,29.85
42,-14.7247,-79.3117,308.972,26.9
42,-9.81648,-232.403,306.401,43.05
42,73.6235,22.704,233.898,21
42,-137.431,-96.3821,188.457,29.15
42,-171.788,-116.354,175.762,28.6
42,-201.238,-150.359,166.611,31.7
42,7.36234,77.9626,136.644,25.55
42,17.1788,100.565,132.906,23.5
42,-112.889,-56.7093,135.083,24.8
42,-112.889,-206.899,121.036,22.1
42,-49.0824,28.3038,120,20.75
42,-68.7153,-121.818,118.556,25.2
42,93.2565,31.2053,119.304,23.45
42,122.706,45.3065,117.533,21.75
42,51.5365,9.95207,113.874,21.4
43,14.7247,-22.704,982.828,170.3
43,19.6329,-28.3038,981.263,23.25
43,12.2706,-35.456,979.197,55.25
43,14.7247,-39.7067,977.172,146.5
43,17.1788,-41.0558,975.289,405.75
43,12.2706,-24.0532,973.601,2902.6
43,-98.1647,249.406,971.394,102.75
43,44.1741,-70.8104,973.852,84.7
43,4.90825,-22.704,971.605,86.6
43,12.2706,-41.0558,971.736,96.05
43,24.5412,-48.208,971.589,84.45
43,14.7247,-28.3038,971.788,877.4
43,9.81649,-39.7067,971.744,322.95
43,46.6282,-69.4613,971.506,875.2
43,-93.2565,252.375,969.704,70.95
43,22.0871,-41.0558,971.594,440.75
43,-88.3482,249.406,969.678,29.3
43,-93.2565,240.904,969.717,83.85
43,14.7247,-31.2053,969.931,236.1
43,-88.3482,243.874,966.104,466.65
43,-83.44,240.904,962.445,246.15
43,-83.44,235.372,958.799,171.3
43,-78.5318,232.403,955.191,252.8
43,-73.6235,235.372,951.659,63.25
43,17.1788,-58.0584,951.845,123.9
43,17.1788,-52.4586,949.91,254.05
43,2.4541,-7.05056,950.119,613.75
43,56.4447,-86.4639,949.885,664.7
43,-68.7153,232.403,949.599,64.15
43,-1.33514e-05,-2.7999,948.088,69.2
43,53.9906,-82.2132,948.102,132.45
43,58.8988,-87.813,947.933,74.95
43,-68.7153,226.871,945.921,314.05
43,-63.8071,223.902,942.336,204.7
43,9.81648,-22.704,940.813,2665.85
43,-63.8071,218.37,936.934,102.5
43,14.7247,-19.8025,935.409,703.45
43,-58.8988,215.4,933.299,300.6
43,-53.9906,218.37,931.545,51.3
43,9.81648,-19.8025,931.686,2447.7
43,-53.9906,206.899,927.871,38.5
43,9.81648,-28.3038,926.255,305.05
43,-1.33514e-05,-19.8025,926.298,240.5
43,29.4494,-45.3065,926.718,123.8
43,24.5412,-53.8078,924.548,75.65
43,12.2706,-18.4534,924.522,1475.95
43,-44.1741,206.899,920.74,200.8
43,-44.1741,201.367,916.994,242.6
43,2.45413,-18.4534,915.471,175.75
43,2.45413,-32.5545,915.441,116.6
43,-39.2659,198.398,913.272,202.55
43,2.4541,-35.456,913.666,487.5
43,2.4541,-26.9547,913.517,123.9
43,31.9035,-49.5571,911.786,81.5
43,-39.2659,192.866,909.738,123.45
43,-34.3577,189.897,906.067,208.15
43,-34.3577,184.364,900.588,64.45
43,-29.4494,181.395,897.056,497.45
43,-29.4494,175.863,893.365,125.85
43,-24.5412,172.894,888.003,326.6
43,-19.6329,175.863,887.872,56.45
43,-24.5412,167.362,884.312,58.25
43,-19.6329,164.393,880.655,221.95
43,-95.7106,94.9652,882.827,28.3
43,-14.7247,167.362,878.779,69.8
43,-19.6329,158.861,878.851,36.8
43,-98.1647,-19.8025,880.496,22.35
43,-24.5412,104.816,876.32,120.15
43,-14.7247,155.891,873.435,387.75
43,-9.81648,158.861,873.349,73.9
43,-211.054,133.357,874.37,20.3
43,-14.7247,150.359,869.864,92.95
43,-127.614,130.387,868.862,21.35
43,-78.5318,-5.70141,867.663,20.25
43,-9.81646,147.39,866.34,283.05
43,-9.81647,141.858,864.533,234
43,-147.247,90.85,863.481,20.35
43,-186.513,28.3716,863.882,20.8
43,-95.7106,86.4639,861.042,21.6
43,-4.90823,138.889,859.064,449.05
43,-142.339,82.3487,857.835,20.85
43,-4.90823,133.221,854.799,256.1
43,-2.45412,134.57,854.879,658.45
43,-4.90823,130.32,851.026,75.3
43,0,130.32,850.968,341.6
43,-2.45412,128.97,849.279,369.75
43,0,133.221,851.343,124.1
43,-2.45412,126.069,847.5,166.4
43,-1.90735e-06,121.818,843.486,719.85
43,-1.90735e-06,124.72,845.943,626.15
43,2.45412,126.069,845.73,159.25
43,2.45411,120.469,843.822,721.55
43,-186.513,96.3821,841.719,21.75
43,2.45411,117.568,840.224,328.25
43,-3.8147e-06,113.317,836.435,99.3
43,-3.8147e-06,116.218,838.443,148.3
43,4.90823,116.218,836.883,231.3
43,4.90823,113.317,836.679,414.55
43,7.36235,111.968,836.649,101.9
43,2.45411,111.968,834.88,322
43,7.36234,109.066,833.283,182.85
43,2.45411,109.066,833.166,205.05
43,4.90823,107.717,831.398,624.95
43,4.90823,104.816,829.374,544.65
43,7.36235,103.467,827.273,442
43,9.81646,99.2159,825.779,156.2
43,4.90823,99.2159,825.455,345.5
43,12.2706,100.565,825.792,34.15
43,7.36235,100.565,825.678,656.25
43,4.90823,96.3143,822.097,236.95
43,7.36234,94.9652,822.072,309.2
43,9.81646,96.3143,822.079,258.7
43,7.36234,92.0637,818.454,335.3
43,9.81646,90.7145,816.669,360.25
43,9.81646,87.813,814.817,355.85
43,7.36234,86.4639,814.812,172.2
43,7.36234,83.5624,812.928,107.65
43,12.2706,86.4639,812.955,100.35
43,12.2706,83.5624,811.089,279.65
43,9.81646,82.2132,809.443,308.05
43,12.2706,77.9626,807.495,494
43,7.36234,77.9626,807.553,67.25
43,9.81646,79.3117,807.486,444.85
43,12.2706,75.0611,803.906,503.75
43,7.36234,75.0611,803.899,75.45
43,14.7247,73.7119,804.07,68.95
43,9.81646,73.7119,803.879,335.15
43,12.2706,69.4613,800.19,401.25
43,9.81646,70.8104,800.43,327.1
43,12.2706,66.5598,796.597,478.9
43,14.7247,65.2106,796.764,147.8
43,9.81649,65.2106,795.077,343.9
43,12.2706,60.9599,792.918,385.6
43,9.81649,62.3091,793.316,255.2
43,14.7247,62.3091,793.178,175.45
43,12.2706,58.0584,789.235,338.9
43,9.81649,56.7093,789.394,183.25
43,14.7247,56.7093,789.689,111.35
43,9.81649,53.8078,787.485,296.45
43,14.7247,53.8078,785.647,185.25
43,12.2706,52.4586,785.645,721.95
43,12.2706,49.5571,783.979,783.8
43,14.7247,48.208,784.01,145.5
43,9.81649,48.208,782.036,224.9
43,9.81649,45.3065,780.34,154.45
43,12.2706,43.9573,778.428,269.95
43,14.7247,45.3065,778.481,117.1
43,12.2706,41.0558,776.59,262
43,14.7247,36.8052,774.822,106.25
43,9.81649,39.7067,774.851,165.5
43,9.81649,36.8052,772.984,206.25
43,12.2706,35.456,771.071,416.5
43,14.7247,31.2053,769.4,75.7
43,12.2706,32.5545,769.211,372.85
43,9.81648,31.2053,769.304,193.65
43,9.81648,28.3038,765.731,232.3
43,12.2706,26.9547,763.823,279.7
43,12.2706,24.0532,762.062,230.5
43,9.81648,22.704,760.184,163.8
43,9.81648,19.8025,758.469,86
43,-137.431,-96.3821,652.094,32
43,-112.889,-56.7093,629.628,35.05
43,-171.788,-116.354,608.489,31.9
43,-201.238,-150.359,608.43,32.35
43,-56.4447,-128.97,574.926,37.35
43,-112.889,-206.899,562.855,33.6
43,-53.9906,-133.221,563.636,33.55
43,-68.7153,-121.818,560.374,36.4
43,-17.1788,86.4639,445.751,21.4
43,49.0824,28.3038,442.868,33.55
43,73.6235,22.704,441.171,30.8
43,17.1788,100.565,436.542,33.7
43,2.4541,52.4586,434.877,25.05
43,-2.45413,52.4586,423.942,36.1
43,-2.45413,35.456,422.119,31.35
43,51.5365,9.95207,419.329,35.8
43,98.1647,19.8025,417.54,35.05
43,93.2565,31.2053,419.304,34.55
43,76.0776,15.5519,415.682,35.6
43,122.706,45.3065,413.897,36.65
43,125.16,24.0532,406.552,39.6
43,-2.45412,100.565,385.613,21.55
43,206.146,-62.3768,223.226,67.2
43,-7.62939e-06,-87.813,216.15,34.1
43,-49.0824,82.2132,199.52,21.55
43,4.90822,-39.7067,197.968,36.5
43,31.9035,-69.4613,195.384,24.45
43,-7.36236,-100.565,192.614,20.7
43,17.1788,-60.9599,190.192,21.3
43,110.435,-49.5571,184.654,34.15
43,-24.5412,-19.8025,182.055,21.7
43,98.1647,-19.8025,175.26,38.25
43,88.3483,-14.2027,175.4,34.25
43,196.329,-22.8395,175.844,28.45
43,-53.9906,45.3065,176.614,30.25
43,161.972,-65.3461,175.924,30.55
43,49.0824,-14.2027,173.521,33.05
43,-58.8988,73.7119,168.695,22.45
43,78.5318,-82.2132,166.946,30.45
43,76.0776,-15.5519,168.124,39.25
43,171.788,19.8703,166.718,24.9
43,196.329,-5.83687,165.052,26.5
43,-49.0824,28.3038,161.818,26.5
43,24.5412,-87.813,161.708,32.15
43,49.0824,82.2132,161.554,24.35
43,-61.3529,103.467,157.76,23.1
43,-71.1694,32.5545,160.288,29.7
43,46.6282,-24.0532,159.027,34.2
43,53.9906,73.7119,156.078,23.95
43,83.44,-28.3038,155.434,33.95
43,-71.1694,-109.066,154.599,22.35
43,7.36235,-100.565,154.333,30.65
43,-166.88,11.369,154.548,22.8
43,186.513,-164.393,151.265,30.3
43,171.788,2.86764,154.019,29.85
43,250.32,-2.86764,152.134,27.2
43,24.5412,-201.367,151.048,20.9
43,98.1647,70.8104,146.769,24
43,-41.72,117.568,145.336,22.5
43,132.522,-116.354,140.317,28.45
43,-132.522,-116.354,141.216,21.1
43,-90.8024,41.0558,140,30.65
43,-152.155,-138.889,141.144,21.3
43,147.247,130.387,140.08,21.85
43,44.1741,-155.891,140.098,22.95
43,220.871,70.8781,136.409,22.55
43,73.6235,-130.32,135.761,24.75
43,-78.5318,-31.2053,134.947,24.6
43,147.247,11.3012,131.656,29.75
43,95.7106,86.4639,132.2,26.55
43,68.7153,53.8078,133.945,30.1
43,46.6282,52.4586,132.196,28.95
43,68.7153,99.2159,132.362,20.15
43,120.252,-7.05056,129.77,28.95
43,-3.8147e-06,-243.874,130.99,21.6
43,93.2565,-53.8078,127.005,23.75
43,-9.81648,-19.8025,126.888,20.2
43,-51.5365,9.95207,127.76,23.6
43,-22.0871,120.469,125.412,26.8
43,71.1694,-69.4613,125.24,31.8
43,-171.788,19.8703,127.55,22.45
43,-88.3482,11.3012,124.218,20.1
43,-100.619,-94.9652,121.766,23.25
43,58.8988,243.874,120.908,21.4
43,-36.8118,-15.5519,120.499,23.25
43,44.1741,36.8052,122.977,25.6
43,-240.504,70.8781,123.899,21.55
43,58.8988,73.7119,121.288,26.35
43,230.687,-121.886,120.368,21.75
43,-152.155,-121.886,119.312,20.35
43,-29.4494,-141.858,119.031,22.25
43,137.431,-96.3821,118.48,23.2
43,-12.2706,-1.45075,118.749,26.1
43,-12.2706,-120.469,116.261,29.05
43,-14.7247,-116.218,116.246,23.1
43,-26.9953,-134.57,116.65,26.2
43,68.7153,-62.3091,115.406,23.55
43,58.8988,-79.3117,115.299,21.55
43,-100.619,-9.95207,116.836,29.45
43,-7.36236,-26.9547,114.344,23.95
43,-171.788,-184.364,113.801,23.2
43,-103.073,28.3038,113.552,25.05
43,-215.962,22.8395,114.734,22.55
43,137.431,209.868,113.639,20.05
43,103.073,172.894,113.706,20.45
43,117.798,53.8078,110.317,23.7
43,68.7153,-147.39,112.688,23.25
43,-53.9906,-5.70141,111.373,20.7
43,-39.2659,-39.7067,109.027,20.75
43,191.421,-99.3513,111.298,21.95
44,19.633,-82.2132,981.564,65.7
44,17.1788,-60.9599,982.919,845.5
44,66.2612,-94.9652,982.864,33.35
44,14.7247,-56.7093,982.898,1394.5
44,14.7247,-53.8078,982.958,459.5
44,22.0871,-60.9599,982.852,68.75
44,19.633,-62.3091,982.744,2220.65
44,17.1788,-49.5571,982.495,74
44,17.1788,-52.4586,982.637,42.4
44,17.1788,-58.0584,982.754,1248.1
44,22.0871,-69.4613,981.802,276.75
44,2.45411,-43.9573,981.188,104.95
44,24.5412,-65.2106,981.436,632.3
44,22.0871,-66.5598,981.51,2519.7
44,24.5412,-116.218,981.155,55
44,19.633,-65.2106,981.547,424.85
44,4.90822,-45.3065,981.45,82.5
44,24.5412,-70.8104,981.506,1860.85
44,24.5412,-73.7119,981.368,204.65
44,26.9953,-66.5598,981.475,90.5
44,4.90822,-48.208,981.496,596.45
44,26.9953,-69.4613,981.369,1324.2
44,7.36234,-49.5571,981.5,771.35
44,7.36234,-52.4586,981.332,308.65
44,9.81649,-53.8078,981.605,600.85
44,-1.14441e-05,-45.3065,981.662,416.25
44,12.2706,-52.4586,981.559,861.75
44,29.4494,-70.8104,981.195,121.9
44,9.81649,-48.208,981.622,25.9
44,29.4494,-73.7119,979.619,1060.85
44,14.7247,-130.32,979.37,71.4
44,26.9953,-77.9626,979.509,345
44,26.9953,-75.0611,979.48,2074.85
44,29.4494,-79.3117,979.724,2677.15
44,31.9035,-75.0611,980.738,60.95
44,31.9035,-77.9626,980.836,593.25
44,34.3577,-87.813,979.517,1862.85
44,22.0871,-128.97,977.851,79.85
44,29.4494,-82.2132,977.799,753.95
44,73.6235,-116.218,978.964,81.4
44,31.9035,-83.5624,978.957,2450
44,41.72,-100.565,979.075,87.75
44,34.3577,-90.7145,979.327,2651.3
44,31.9035,-86.4639,979.563,1768.8
44,36.8118,-92.0637,977.418,864.3
44,36.8118,-94.9652,977.167,1600.45
44,39.2659,-99.2159,977.698,87.85
44,31.9035,-92.0637,977.508,185.45
44,29.4494,-87.813,977.668,85.9
44,34.3577,-96.3143,975.889,1698.15
44,39.2659,-107.717,975.748,269.85
44,36.8118,-109.066,975.863,3256.4
44,24.5412,-133.221,975.806,99.8
44,36.8118,-103.467,975.299,2560
44,39.2659,-113.317,973.841,251.6
44,39.2659,-116.218,973.862,296.15
44,71.1694,-120.469,975.273,79.85
44,78.5318,-121.818,975.268,85.8
44,39.2659,-104.816,975.492,195.6
44,34.3577,-99.2159,974.113,990.6
44,34.3577,-104.816,974.071,330.45
44,36.8118,-100.565,975.206,2035.15
44,41.72,-103.467,975.413,75.95
44,36.8118,-117.568,974.033,2575
44,34.3577,-116.218,973.929,313.4
44,34.3577,-113.317,973.968,342.35
44,34.3577,-107.717,973.911,241.4
44,36.8118,-111.968,973.988,3095.65
44,36.8118,-128.97,970.217,586.4
44,36.8118,-126.069,972.146,1602.3
44,34.3576,-133.221,970.158,1637.25
44,31.9035,-128.97,970.192,127.9
44,34.3576,-130.32,970.249,1868.55
44,36.8118,-120.469,972.169,1906.85
44,31.9035,-126.069,972.204,71.25
44,34.3577,-121.818,972.153,1047.35
44,34.3577,-124.72,972.131,1459.25
44,34.3576,-138.889,969.313,457.75
44,31.9035,-134.57,968.306,569.8
44,29.4494,-141.858,969.153,655.25
44,29.4494,-147.39,967.227,916.15
44,24.5412,-150.359,965.581,621
44,24.5412,-155.891,965.359,930.4
44,19.6329,-164.393,963.679,655.15
