psa,x,y,z,pad,mult,rank
multifit,-36.8118,120.469,524.346,3678,1,0
multifit,-34.3577,121.818,522.477,3679,2,0
multifit,-34.3577,121.818,573.09,3679,2,1
multifit,-34.3577,124.72,523.185,3680,1,0
multifit,-31.9035,120.469,522.729,3681,1,0
multifit,-31.9035,126.069,467.357,3682,2,0
multifit,-31.9035,126.069,523.4,3682,2,1
multifit,-29.4494,121.818,522.242,3684,1,0
multifit,-26.9953,126.069,466.584,3685,1,0
multifit,-26.9953,120.469,521.474,3686,1,0
multifit,-24.5412,121.818,465.85,3687,1,0
multifit,-24.5412,124.72,466.075,3688,1,0
multifit,-22.0871,120.469,465.349,3689,1,0
multifit,-22.0871,126.069,466.096,3690,1,0
multifit,-19.6329,124.72,464.781,3691,2,0
multifit,-19.6329,124.72,396.069,3691,2,1
multifit,-19.6329,121.818,464.065,3692,1,0
multifit,-17.1788,126.069,398.498,3693,1,0
multifit,-17.1788,120.469,463.134,3694,1,0
multifit,-14.7247,121.818,463.286,3695,1,0
multifit,-14.7247,124.72,396.818,3696,2,0
multifit,-14.7247,124.72,463.259,3696,2,1
multifit,-12.2706,120.469,396.255,3697,2,0
multifit,-12.2706,120.469,462.369,3697,2,1
multifit,-12.2706,126.069,398.24,3698,1,0
multifit,-9.81647,124.72,396.614,3699,1,0
multifit,-9.81647,121.818,397.343,3700,1,0
multifit,-7.36235,120.469,397.052,3702,2,0
multifit,-7.36235,120.469,460.616,3702,2,1
multifit,-4.90824,121.818,397.696,3703,3,0
multifit,-4.90824,121.818,517.845,3703,3,1
multifit,-4.90824,121.818,566.417,3703,3,2
multifit,-2.45412,120.469,396.593,3705,1,0
multifit,-211.054,133.357,748.932,3815,1,0
multifit,-147.247,130.387,417.766,3828,1,0
multifit,-142.339,133.357,417.236,3829,1,0
multifit,-137.431,130.387,417.754,3830,2,0
multifit,-137.431,130.387,480.753,3830,2,1
multifit,-132.522,133.357,416.719,3831,2,0
multifit,-132.522,133.357,480.643,3831,2,1
multifit,-127.614,130.387,479.451,3832,1,0
multifit,-122.706,133.357,479.063,3833,1,0
multifit,-117.798,130.387,479.044,3834,2,0
multifit,-117.798,130.387,534.206,3834,2,1
multifit,-112.889,133.357,478.32,3835,3,0
multifit,-112.889,133.357,534.204,3835,3,1
multifit,-112.889,133.357,656.293,3835,3,2
multifit,-107.981,130.387,532.789,3836,1,0
multifit,-103.073,133.357,532.375,3837,1,0
multifit,-98.1647,130.387,531.619,3838,1,0
multifit,-93.2565,133.357,529.442,3839,1,0
multifit,-88.3482,130.387,529.026,3840,2,0
multifit,-88.3482,130.387,581.288,3840,2,1
multifit,-83.44,133.357,528.501,3841,1,0
multifit,-78.5318,133.221,527.964,3844,1,0
multifit,-76.0777,128.97,581.391,3845,1,0
multifit,-76.0777,134.57,527.446,3846,1,0
multifit,-73.6235,133.221,526.896,3847,1,0
multifit,-71.1694,134.57,527.1,3849,1,0
multifit,-71.1694,128.97,579.366,3850,1,0
multifit,-68.7153,130.32,526.218,3851,2,0
multifit,-68.7153,130.32,578.875,3851,2,1
multifit,-68.7153,133.221,527.038,3852,1,0
multifit,-66.2612,134.57,528.591,3854,1,0
multifit,-63.8071,133.221,528.304,3855,1,0
multifit,-63.8071,130.32,526.991,3856,1,0
multifit,-61.353,134.57,527.759,3857,1,0
multifit,-58.8988,130.32,526.899,3859,1,0
multifit,-58.8988,133.221,525.342,3860,1,0
multifit,-56.4447,128.97,526.488,3861,1,0
multifit,-56.4447,134.57,527.474,3862,1,0
multifit,-53.9906,133.221,527.135,3863,1,0
multifit,-53.9906,130.32,527.201,3864,1,0
multifit,-51.5365,134.57,526.237,3865,1,0
multifit,-51.5365,128.97,526.835,3866,1,0
multifit,-49.0824,130.32,526.682,3867,1,0
multifit,-49.0824,133.221,526.688,3868,2,0
multifit,-49.0824,133.221,406.88,3868,2,1
multifit,-46.6282,128.97,526.432,3869,1,0
multifit,-46.6282,134.57,470.905,3870,2,0
multifit,-46.6282,134.57,527.299,3870,2,1
multifit,-44.1741,130.32,526.348,3872,1,0
multifit,-41.72,134.57,470.436,3873,1,0
multifit,-41.72,128.97,525.579,3874,1,0
multifit,-39.2659,133.221,470.064,3876,1,0
multifit,-36.8118,134.57,467.868,3878,1,0
multifit,-34.3577,133.221,467.673,3879,1,0
multifit,-34.3577,130.32,467.151,3880,1,0
multifit,-31.9035,134.57,467.346,3881,1,0
multifit,-31.9035,128.97,467.553,3882,1,0
multifit,-29.4494,130.32,466.982,3883,1,0
multifit,-29.4494,133.221,466.725,3884,1,0
multifit,-26.9953,128.97,467.233,3885,1,0
multifit,-26.9953,134.57,401.697,3886,2,0
multifit,-26.9953,134.57,467.071,3886,2,1
multifit,-24.5412,133.221,401.731,3887,1,0
multifit,-24.5412,130.32,466.72,3888,1,0
multifit,-22.0871,134.57,401.752,3889,1,0
multifit,-22.0871,128.97,465.342,3890,2,0
multifit,-22.0871,128.97,400.325,3890,2,1
multifit,-19.6329,130.32,398.796,3891,1,0
multifit,-19.6329,133.221,400.804,3892,1,0
multifit,-17.1788,128.97,398.052,3893,1,0
multifit,-17.1788,134.57,399.186,3894,1,0
multifit,-14.7247,130.32,397.811,3896,1,0
multifit,-12.2706,128.97,397.249,3898,1,0
multifit,147.247,130.387,768.252,3987,1,0
multifit,-132.522,138.889,416.824,4026,1,0
multifit,-127.614,141.858,416.129,4027,1,0
multifit,-122.706,138.889,479.079,4028,2,0
multifit,-122.706,138.889,415.814,4028,2,1
multifit,-117.798,141.858,415.459,4029,3,0
multifit,-117.798,141.858,478.413,4029,3,1
multifit,-117.798,141.858,631.043,4029,3,2
multifit,-112.889,138.889,478.178,4030,1,0
multifit,-107.981,141.858,477.534,4031,1,0
multifit,-103.073,138.889,476.625,4032,3,0
multifit,-103.073,138.889,655.889,4032,3,1
multifit,-103.073,138.889,531.454,4032,3,2
multifit,-98.1647,141.858,474.671,4033,1,0
multifit,-93.2565,138.889,529.031,4034,2,0
multifit,-93.2565,138.889,472.509,4034,2,1
multifit,-88.3482,141.858,472.914,4035,2,0
multifit,-88.3482,141.858,528.266,4035,2,1
multifit,-83.44,138.889,528.502,4036,1,0
multifit,-78.5318,141.858,472.746,4037,2,0
multifit,-78.5318,141.858,527.496,4037,2,1
multifit,-73.6235,138.889,529.629,4038,2,0
multifit,-73.6235,138.889,474.087,4038,2,1
multifit,-68.7153,141.858,473.903,4039,2,0
multifit,-68.7153,141.858,528.567,4039,2,1
multifit,-63.8071,138.889,528.305,4040,2,0
multifit,-63.8071,138.889,472.522,4040,2,1
multifit,-58.8988,141.858,472.532,4041,1,0
multifit,-53.9906,138.889,471.973,4042,2,0
multifit,-53.9906,138.889,526.448,4042,2,1
multifit,-49.0824,141.858,471.285,4043,1,0
multifit,-44.1741,138.889,470.702,4044,1,0
multifit,-39.2659,141.858,403.409,4045,2,0
multifit,-39.2659,141.858,468.359,4045,2,1
multifit,-34.3577,138.889,403.185,4046,2,0
multifit,-34.3577,138.889,467.852,4046,2,1
multifit,-29.4494,141.858,402.635,4047,1,0
multifit,-24.5412,138.889,402.082,4048,1,0
multifit,53.9906,138.889,708.077,4064,1,0
multifit,206.146,141.858,695.165,4095,1,0
multifit,-117.798,147.39,415.335,4123,1,0
multifit,-112.889,150.359,414.872,4124,1,0
multifit,-107.981,147.39,412.271,4125,2,0
multifit,-107.981,147.39,473.661,4125,2,1
multifit,-103.073,150.359,411.168,4126,1,0
multifit,-98.1647,147.39,473.524,4127,2,0
multifit,-98.1647,147.39,410.685,4127,2,1
multifit,-93.2565,150.359,410.138,4128,2,0
multifit,-93.2565,150.359,472.698,4128,2,1
multifit,-88.3482,147.39,472.937,4129,2,0
multifit,-88.3482,147.39,409.067,4129,2,1
multifit,-83.44,150.359,411.418,4130,2,0
multifit,-83.44,150.359,475.36,4130,2,1
multifit,-78.5318,147.39,474.626,4131,1,0
multifit,-73.6235,150.359,409.822,4132,2,0
multifit,-73.6235,150.359,474.179,4132,2,1
multifit,-68.7153,147.39,473.769,4133,2,0
multifit,-68.7153,147.39,409.469,4133,2,1
multifit,-63.8071,150.359,410.238,4134,2,0
multifit,-63.8071,150.359,473.533,4134,2,1
multifit,-58.8988,147.39,473.153,4135,2,0
multifit,-58.8988,147.39,408.096,4135,2,1
multifit,-53.9906,150.359,407.729,4136,1,0
multifit,-49.0824,147.39,406.904,4137,1,0
multifit,-44.1741,150.359,406.917,4138,1,0
multifit,-39.2659,147.39,403.84,4139,1,0
multifit,-103.073,155.891,410.321,4218,1,0
multifit,-93.2565,155.891,410.274,4220,1,0
multifit,-88.3482,158.861,412.271,4221,1,0
multifit,-83.44,155.891,411.851,4222,1,0
multifit,-78.5318,158.861,410.49,4223,1,0
multifit,-73.6235,155.891,409.912,4224,1,0
multifit,-63.8071,155.891,410.228,4226,1,0
multifit,-49.0824,158.861,1016.42,4229,1,0
multifit,9.81647,164.393,722.873,4331,1,0
multifit,34.3576,167.362,691.402,4336,1,0
multifit,49.0823,164.393,769.436,4339,1,0
multifit,103.073,172.894,702.784,4437,1,0
multifit,-152.155,189.897,758.047,4550,1,0
multifit,44.1741,189.897,727.286,4590,1,0
multifit,137.431,209.868,689.139,4762,1,0
multifit,-78.5318,215.4,1030.57,4788,1,0
multifit,-24.5412,240.904,758.248,4981,1,0
multifit,58.8988,243.874,718.414,4998,1,0
multifit,-144.793,-1.45075,436.624,5152,1,0
multifit,-142.339,-2.7999,437.77,5153,1,0
multifit,-142.339,-5.70141,436.443,5154,1,0
multifit,-139.885,-1.45075,432.843,5155,2,0
multifit,-139.885,-1.45075,547.44,5155,2,1
multifit,-139.885,-7.05056,437.362,5156,1,0
multifit,-137.431,-5.70141,437.808,5157,1,0
multifit,-137.431,-2.7999,432.699,5158,1,0
multifit,-134.976,-7.05056,437.838,5159,2,0
multifit,-134.976,-7.05056,492.729,5159,2,1
multifit,-134.976,-1.45075,491.729,5160,1,0
multifit,-132.522,-5.70141,437.477,5162,2,0
multifit,-132.522,-5.70141,497.404,5162,2,1
multifit,-130.068,-1.45075,492.646,5163,1,0
multifit,-130.068,-7.05056,497.352,5164,2,0
multifit,-130.068,-7.05056,437.861,5164,2,1
multifit,-127.614,-5.70141,492.911,5165,1,0
multifit,-127.614,-2.7999,493.616,5166,1,0
multifit,-125.16,-7.05056,493.165,5167,1,0
multifit,-125.16,-1.45075,492.575,5168,1,0
multifit,-122.706,-2.7999,493.046,5169,1,0
multifit,-122.706,-5.70141,493.713,5170,1,0
multifit,-120.252,-1.45075,546.86,5171,2,0
multifit,-120.252,-1.45075,493.879,5171,2,1
multifit,-120.252,-7.05056,494.015,5172,1,0
multifit,-117.798,-5.70141,494.336,5173,1,0
multifit,-117.798,-2.7999,547.797,5174,1,0
multifit,-115.344,-7.05056,493.912,5175,1,0
multifit,-115.344,-1.45075,553.085,5176,1,0
multifit,-112.889,-2.7999,552.814,5177,1,0
multifit,-110.435,-1.45075,552.723,5179,1,0
multifit,-107.981,-5.70141,548.714,5181,1,0
multifit,-107.981,-2.7999,549.219,5182,1,0
multifit,-105.527,-7.05056,551.79,5183,1,0
multifit,-105.527,-1.45075,552.596,5184,1,0
multifit,-103.073,-2.7999,552.79,5185,1,0
multifit,-103.073,-5.70141,552.213,5186,1,0
multifit,-100.619,-1.45075,551.397,5187,1,0
multifit,-100.619,-7.05056,552.9,5188,1,0
multifit,-98.1647,-5.70141,552.564,5189,1,0
multifit,-98.1647,-2.7999,552.735,5190,1,0
multifit,-95.7106,-7.05056,553.176,5191,1,0
multifit,-93.2565,-2.7999,552.066,5193,1,0
multifit,-93.2565,-5.70141,553.097,5194,1,0
multifit,-90.8024,-7.05056,553.962,5196,2,0
multifit,-90.8024,-7.05056,498.125,5196,2,1
multifit,-88.3482,-5.70141,553.627,5197,1,0
multifit,-88.3482,-2.7999,554.33,5198,1,0
multifit,-85.8941,-7.05056,554.159,5199,1,0
multifit,-83.44,-5.70141,555.279,5202,1,0
multifit,-80.9859,-7.05056,554.554,5204,1,0
multifit,-78.5318,-5.70141,555.923,5205,1,0
multifit,-76.0777,-7.05056,555.851,5207,1,0
multifit,-73.6235,-5.70141,556.382,5210,1,0
multifit,-71.1694,-7.05056,555.705,5212,1,0
multifit,-68.7153,-5.70141,556.708,5213,1,0
multifit,-68.7153,-2.7999,556.834,5214,1,0
multifit,-66.2612,-7.05056,556.468,5215,1,0
multifit,-63.8071,-2.7999,557.4,5217,1,0
multifit,-63.8071,-5.70141,556.692,5218,1,0
multifit,-61.353,-7.05056,556.933,5220,1,0
multifit,-58.8988,-5.70141,557.682,5221,1,0
multifit,-58.8988,-2.7999,557.814,5222,1,0
multifit,-56.4447,-7.05056,557.297,5223,1,0
multifit,-56.4447,-1.45075,558.059,5224,1,0
multifit,-53.9906,-2.7999,558.126,5225,1,0
multifit,-53.9906,-5.70141,558.39,5226,1,0
multifit,-51.5365,-1.45075,557.571,5227,1,0
multifit,-51.5365,-7.05056,558.353,5228,1,0
multifit,-49.0824,-5.70141,558.297,5229,1,0
multifit,-49.0824,-2.7999,559.185,5230,1,0
multifit,-46.6282,-7.05056,505.546,5231,1,0
multifit,-46.6282,-1.45075,559.366,5232,1,0
multifit,-44.1741,-5.70141,507.448,5234,1,0
multifit,-41.72,-1.45075,561.99,5235,1,0
multifit,-41.72,-7.05056,507.338,5236,1,0
multifit,-39.2659,-5.70141,507.839,5237,1,0
multifit,-39.2659,-2.7999,507.392,5238,1,0
multifit,-36.8118,-7.05056,507.594,5239,1,0
multifit,-36.8118,-1.45075,508.433,5240,1,0
multifit,-34.3577,-2.7999,508.235,5241,2,0
multifit,-34.3577,-2.7999,645.579,5241,2,1
multifit,-34.3577,-5.70141,507.834,5242,1,0
multifit,-31.9035,-1.45075,508.69,5243,1,0
multifit,-29.4494,-5.70141,450.005,5245,3,0
multifit,-29.4494,-5.70141,508.423,5245,3,1
multifit,-29.4494,-5.70141,607.287,5245,3,2
multifit,-29.4494,-2.7999,508.674,5246,1,0
multifit,-26.9953,-7.05056,450.488,5247,1,0
multifit,-26.9953,-1.45075,508.128,5248,1,0
multifit,-24.5412,-2.7999,452.285,5249,1,0
multifit,-24.5412,-5.70141,451.184,5250,2,0
multifit,-24.5412,-5.70141,608.174,5250,2,1
multifit,120.252,-7.05056,638.846,5367,1,0
multifit,196.329,-5.83687,579.917,5404,1,0
multifit,250.32,-2.86764,588.828,5415,1,0
multifit,-137.431,-11.3012,436.205,5454,1,0
multifit,-134.976,-9.95207,438.272,5456,1,0
multifit,-132.522,-14.2027,438.618,5458,1,0
multifit,-132.522,-11.3012,438.289,5459,1,0
multifit,-130.068,-15.5519,437.964,5460,1,0
multifit,-130.068,-9.95207,433.87,5461,1,0
multifit,-127.614,-11.3012,434.084,5462,1,0
multifit,-127.614,-14.2027,437.174,5463,1,0
multifit,-125.16,-9.95207,492.855,5464,2,0
multifit,-125.16,-9.95207,547.988,5464,2,1
multifit,-125.16,-15.5519,437.002,5465,2,0
multifit,-125.16,-15.5519,552.528,5465,2,1
multifit,-122.706,-14.2027,436.914,5466,1,0
multifit,-122.706,-11.3012,493.3,5467,3,0
multifit,-122.706,-11.3012,434.494,5467,3,1
multifit,-122.706,-11.3012,546.808,5467,3,2
multifit,-120.252,-15.5519,438.241,5468,1,0
multifit,-120.252,-9.95207,493.965,5469,1,0
multifit,-117.798,-11.3012,496.796,5470,1,0
multifit,-117.798,-14.2027,497.59,5471,2,0
multifit,-117.798,-14.2027,437.739,5471,2,1
multifit,-115.344,-9.95207,496.928,5472,1,0
multifit,-115.344,-15.5519,497.837,5473,2,0
multifit,-115.344,-15.5519,437.11,5473,2,1
multifit,-112.889,-14.2027,497.878,5474,1,0
multifit,-112.889,-11.3012,497.302,5475,1,0
multifit,-110.435,-15.5519,497.243,5476,2,0
multifit,-110.435,-15.5519,553.272,5476,2,1
multifit,-110.435,-9.95207,497.892,5477,1,0
multifit,-107.981,-11.3012,498.123,5478,1,0
multifit,-107.981,-14.2027,498.413,5479,2,0
multifit,-107.981,-14.2027,553.565,5479,2,1
multifit,-105.527,-15.5519,498.356,5481,1,0
multifit,-103.073,-14.2027,497.783,5482,2,0
multifit,-103.073,-14.2027,552.925,5482,2,1
multifit,-100.619,-15.5519,498.639,5484,2,0
multifit,-100.619,-15.5519,551.42,5484,2,1
multifit,-100.619,-9.95207,552.928,5485,1,0
multifit,-98.1647,-11.3012,553.381,5486,2,0
multifit,-98.1647,-11.3012,496.608,5486,2,1
multifit,-98.1647,-14.2027,498.633,5487,1,0
multifit,-95.7106,-9.95207,553.482,5488,1,0
multifit,-95.7106,-15.5519,499.289,5489,1,0
multifit,-93.2565,-14.2027,499.576,5490,1,0
multifit,-93.2565,-11.3012,553.936,5491,1,0
multifit,-90.8024,-15.5519,499.237,5492,2,0
multifit,-90.8024,-15.5519,553.254,5492,2,1
multifit,-90.8024,-9.95207,552.817,5493,1,0
multifit,-88.3482,-11.3012,554.989,5494,1,0
multifit,-88.3482,-14.2027,498.326,5495,2,0
multifit,-88.3482,-14.2027,554.79,5495,2,1
multifit,-85.8941,-9.95207,554.414,5496,1,0
multifit,-85.8941,-15.5519,500.931,5497,1,0
multifit,-83.44,-11.3012,554.639,5499,1,0
multifit,-80.9859,-15.5519,500.323,5500,2,0
multifit,-80.9859,-15.5519,555.109,5500,2,1
multifit,-80.9859,-9.95207,554.979,5501,1,0
multifit,-78.5318,-11.3012,554.325,5502,1,0
multifit,-76.0777,-9.95207,555.39,5504,1,0
multifit,-76.0777,-15.5519,501.353,5505,1,0
multifit,-73.6235,-11.3012,555.735,5507,1,0
multifit,-71.1694,-15.5519,501.183,5508,2,0
multifit,-71.1694,-15.5519,438.274,5508,2,1
multifit,-71.1694,-9.95207,556.336,5509,1,0
multifit,-68.7153,-11.3012,555.953,5510,1,0
multifit,-68.7153,-14.2027,501.371,5511,1,0
multifit,-66.2612,-9.95207,556.436,5512,1,0
multifit,-66.2612,-15.5519,501.985,5513,1,0
multifit,-63.8071,-14.2027,502.023,5514,2,0
multifit,-63.8071,-14.2027,438.124,5514,2,1
multifit,-63.8071,-11.3012,558.171,5515,1,0
multifit,-61.353,-15.5519,502.736,5516,2,0
multifit,-61.353,-15.5519,437.694,5516,2,1
multifit,-61.353,-9.95207,556.567,5517,1,0
multifit,-58.8988,-11.3012,503.503,5518,1,0
multifit,-58.8988,-14.2027,503.246,5519,1,0
multifit,-56.4447,-15.5519,502.909,5521,1,0
multifit,-53.9906,-14.2027,503.668,5522,1,0
multifit,-53.9906,-11.3012,503.592,5523,1,0
multifit,-51.5365,-15.5519,503.776,5524,1,0
multifit,-51.5365,-9.95207,503.593,5525,1,0
multifit,-49.0824,-11.3012,504.479,5526,1,0
multifit,-49.0824,-14.2027,504.353,5527,1,0
multifit,-46.6282,-9.95207,504.669,5528,1,0
multifit,-44.1741,-14.2027,503.104,5530,2,0
multifit,-44.1741,-14.2027,444.808,5530,2,1
multifit,-44.1741,-11.3012,507.423,5531,2,0
multifit,-44.1741,-11.3012,646.814,5531,2,1
multifit,-41.72,-15.5519,444.783,5532,1,0
multifit,-41.72,-9.95207,506.605,5533,1,0
multifit,-39.2659,-11.3012,506.029,5534,1,0
multifit,-39.2659,-14.2027,444.627,5535,1,0
multifit,-36.8118,-15.5519,445.023,5537,1,0
multifit,-34.3577,-14.2027,444.826,5538,1,0
multifit,-34.3577,-11.3012,449.922,5539,1,0
multifit,-31.9035,-15.5519,445.75,5540,1,0
multifit,-31.9035,-9.95207,445.971,5541,1,0
multifit,-29.4494,-11.3012,446.367,5542,1,0
multifit,-29.4494,-14.2027,445.705,5543,1,0
multifit,-26.9953,-9.95207,446.079,5544,1,0
multifit,-24.5412,-11.3012,447.008,5547,1,0
multifit,49.0824,-14.2027,523.747,5607,1,0
multifit,76.0776,-15.5519,540.302,5628,1,0
multifit,88.3483,-14.2027,566.894,5639,1,0
multifit,-125.16,-18.4534,437.263,5756,1,0
multifit,-122.706,-19.8025,437.745,5757,1,0
multifit,-120.252,-18.4534,437.746,5759,1,0
multifit,-117.798,-22.704,438.623,5761,1,0
multifit,-117.798,-19.8025,437.912,5762,1,0
multifit,-115.344,-24.0532,437.583,5763,1,0
multifit,-115.344,-18.4534,438.188,5764,1,0
multifit,-112.889,-19.8025,438.673,5765,1,0
multifit,-112.889,-22.704,438.89,5766,1,0
multifit,-110.435,-18.4534,439.569,5767,1,0
multifit,-110.435,-24.0532,439.158,5768,1,0
multifit,-107.981,-22.704,438.505,5769,1,0
multifit,-107.981,-19.8025,439.593,5770,1,0
multifit,-105.527,-24.0532,438.339,5771,2,0
multifit,-105.527,-24.0532,500.53,5771,2,1
multifit,-105.527,-18.4534,498.806,5772,2,0
multifit,-105.527,-18.4534,439.297,5772,2,1
multifit,-103.073,-19.8025,439.502,5773,2,0
multifit,-103.073,-19.8025,497.754,5773,2,1
multifit,-103.073,-22.704,439.458,5774,1,0
multifit,-100.619,-18.4534,498.949,5775,1,0
multifit,-100.619,-24.0532,440.008,5776,1,0
multifit,-98.1647,-22.704,440.423,5777,2,0
multifit,-98.1647,-22.704,499.798,5777,2,1
multifit,-98.1647,-19.8025,498.357,5778,1,0
multifit,-95.7106,-24.0532,440.567,5779,1,0
multifit,-95.7106,-18.4534,499.768,5780,1,0
multifit,-93.2565,-19.8025,499.554,5781,1,0
multifit,-93.2565,-22.704,441.313,5782,2,0
multifit,-93.2565,-22.704,498.493,5782,2,1
multifit,-90.8024,-18.4534,499.734,5783,1,0
multifit,-90.8024,-24.0532,440.902,5784,1,0
multifit,-88.3482,-22.704,439.949,5785,2,0
multifit,-88.3482,-22.704,500.164,5785,2,1
multifit,-88.3482,-19.8025,500.061,5786,1,0
multifit,-85.8941,-24.0532,441.044,5787,1,0
multifit,-85.8941,-18.4534,500.221,5788,1,0
multifit,-83.44,-19.8025,500.856,5789,1,0
multifit,-83.44,-22.704,500.751,5790,1,0
multifit,-80.9859,-18.4534,500.871,5791,1,0
multifit,-80.9859,-24.0532,443.186,5792,1,0
multifit,-78.5318,-22.704,443.72,5793,2,0
multifit,-78.5318,-22.704,500.878,5793,2,1
multifit,-78.5318,-19.8025,501.18,5794,1,0
multifit,-76.0777,-24.0532,442.089,5795,2,0
multifit,-76.0777,-24.0532,499.477,5795,2,1
multifit,-76.0777,-18.4534,501.024,5796,1,0
multifit,-73.6235,-19.8025,502.027,5797,1,0
multifit,-73.6235,-22.704,440.409,5798,2,0
multifit,-73.6235,-22.704,500.211,5798,2,1
multifit,-71.1694,-18.4534,501.601,5799,1,0
multifit,-71.1694,-24.0532,441.99,5800,1,0
multifit,-68.7153,-22.704,442.407,5801,1,0
multifit,-68.7153,-19.8025,502.233,5802,1,0
multifit,-66.2612,-24.0532,442.21,5803,1,0
multifit,-66.2612,-18.4534,502.253,5804,1,0
multifit,-63.8071,-19.8025,502.839,5805,2,0
multifit,-63.8071,-19.8025,441.236,5805,2,1
multifit,-63.8071,-22.704,441.999,5806,1,0
multifit,-61.353,-18.4534,502.491,5807,1,0
multifit,-61.353,-24.0532,442.174,5808,1,0
multifit,-58.8988,-22.704,442.632,5809,1,0
multifit,-58.8988,-19.8025,500.491,5810,2,0
multifit,-58.8988,-19.8025,443.629,5810,2,1
multifit,-56.4447,-18.4534,501.712,5812,1,0
multifit,-53.9906,-19.8025,442.328,5813,2,0
multifit,-53.9906,-19.8025,502.255,5813,2,1
multifit,-53.9906,-22.704,443.184,5814,1,0
multifit,-51.5365,-18.4534,443.111,5815,1,0
multifit,-51.5365,-24.0532,443.202,5816,1,0
multifit,-49.0824,-22.704,443.839,5817,1,0
multifit,-49.0824,-19.8025,443.99,5818,1,0
multifit,-46.6282,-24.0532,443.522,5819,1,0
multifit,-46.6282,-18.4534,443.94,5820,1,0
multifit,-44.1741,-19.8025,444.063,5821,1,0
multifit,-44.1741,-22.704,444.443,5822,1,0
multifit,-41.72,-18.4534,444.395,5823,1,0
multifit,-39.2659,-19.8025,444.877,5826,1,0
multifit,-36.8118,-18.4534,445.078,5828,1,0
multifit,-24.5412,-19.8025,1035.59,5837,1,0
multifit,-19.6329,-22.704,901.859,5841,1,0
multifit,-9.81648,-19.8025,819.754,5850,1,0
multifit,9.81648,-19.8025,995.861,5866,1,0
multifit,46.6282,-24.0532,461.426,5896,1,0
multifit,98.1647,-19.8025,540.886,5938,1,0
multifit,196.329,-22.8395,592.359,5986,1,0
multifit,-105.527,-26.9547,438.832,6056,1,0
multifit,-103.073,-28.3038,439.739,6059,1,0
multifit,-100.619,-26.9547,439.57,6061,1,0
multifit,-98.1647,-28.3038,440.238,6062,2,0
multifit,-98.1647,-28.3038,502.307,6062,2,1
multifit,-95.7106,-26.9547,440.516,6064,1,0
multifit,-93.2565,-28.3038,440.745,6067,1,0
multifit,-90.8024,-26.9547,441.02,6069,1,0
multifit,-88.3482,-28.3038,440.74,6070,1,0
multifit,-85.8941,-26.9547,440.183,6072,1,0
multifit,-83.44,-28.3038,440.113,6075,1,0
multifit,-80.9859,-26.9547,440.563,6077,1,0
multifit,-78.5318,-28.3038,441.103,6078,1,0
multifit,-78.5318,-31.2053,441.738,6079,1,0
multifit,-76.0777,-26.9547,440.622,6080,1,0
multifit,-73.6235,-28.3038,440.812,6083,1,0
multifit,-71.1694,-26.9547,441.559,6085,1,0
multifit,-68.7153,-28.3038,441.722,6086,1,0
multifit,-66.2612,-26.9547,441.958,6088,1,0
multifit,-63.8071,-28.3038,441.835,6091,1,0
multifit,-61.353,-26.9547,442.583,6093,1,0
multifit,-58.8988,-28.3038,441.517,6094,1,0
multifit,-56.4447,-26.9547,443.506,6096,1,0
multifit,-7.36236,-26.9547,815.164,6136,1,0
multifit,83.44,-28.3038,531.725,6211,1,0
multifit,-63.8071,-39.7067,799.01,6369,1,0
multifit,-39.2659,-39.7067,818.099,6388,1,0
multifit,4.90822,-39.7067,525.398,6425,1,0
multifit,17.1788,-41.0558,1011.88,6435,1,0
multifit,39.2659,-39.7067,816.949,6452,1,0
multifit,110.435,-49.5571,549.116,6782,1,0
multifit,-112.889,-56.7093,1022.5,6865,1,0
multifit,93.2565,-53.8078,1030.96,7032,1,0
multifit,-245.412,-62.3768,852.943,7092,2,0
multifit,-245.412,-62.3768,871.458,7092,2,1
multifit,17.1788,-60.9599,1032.48,7230,1,0
multifit,46.6282,-60.9599,905.225,7254,1,0
multifit,68.7153,-62.3091,842.969,7271,1,0
multifit,161.972,-65.3461,523.518,7322,1,0
multifit,31.9035,-69.4613,1020.83,7494,1,0
multifit,71.1694,-69.4613,576.38,7526,1,0
multifit,-14.7247,-79.3117,989.508,7701,1,0
multifit,58.8988,-79.3117,833.081,7760,1,0
multifit,78.5318,-82.2132,612.469,7777,1,0
multifit,-58.8988,-87.813,820.396,7903,1,0
multifit,-7.62939e-06,-87.813,508.557,7951,1,0
multifit,24.5412,-87.813,531.555,7970,1,0
multifit,-100.619,-94.9652,824.29,8099,1,0
multifit,-7.36236,-100.565,977.22,8175,1,0
multifit,7.36235,-100.565,547.872,8186,1,0
multifit,137.431,-96.3821,1022.34,8270,1,0
multifit,191.421,-99.3513,1018.41,8281,1,0
multifit,-71.1694,-109.066,876.257,8346,1,0
multifit,-132.522,-116.354,1031.65,8537,1,0
multifit,-14.7247,-116.218,1003.95,8607,1,0
multifit,132.522,-116.354,599.789,8702,1,0
multifit,-152.155,-121.886,1014.66,8744,1,0
multifit,-12.2706,-120.469,1002.37,8817,1,0
multifit,230.687,-121.886,1020.81,8927,1,0
multifit,-26.9953,-134.57,991.138,9006,1,0
multifit,53.9906,-133.221,1004.64,9071,1,0
multifit,73.6235,-130.32,1012.4,9088,1,0
multifit,-152.155,-138.889,1022.06,9142,1,0
multifit,-29.4494,-141.858,1024.48,9167,1,0
