pad,x,y
3735,34.3577,121.818
3736,34.3577,124.72
3737,36.8118,120.469
3738,36.8118,126.069
3739,39.2659,124.72
3740,39.2659,121.818
3741,41.72,126.069
3742,41.72,120.469
3743,44.1741,121.818
3744,44.1741,124.72
3755,58.8988,124.72
3756,58.8988,121.818
3757,61.353,126.069
3758,61.3529,120.469
3760,63.8071,124.72
3761,66.2612,120.469
3763,68.7153,124.72
3765,71.1694,126.069
3766,71.1694,120.469
3767,73.6235,121.818
3768,73.6235,124.72
3769,76.0777,120.469
3772,78.5318,121.818
3777,85.8941,120.469
3779,93.2565,121.886
3780,98.1647,124.855
3781,103.073,121.886
3782,107.981,124.855
3783,112.889,121.886
3784,117.798,124.855
3785,122.706,121.886
3786,127.614,124.855
3787,132.522,121.886
3788,137.431,124.855
3789,142.339,121.886
3790,147.247,124.855
3793,161.972,121.886
3794,166.88,124.855
3795,171.788,121.886
3796,176.696,124.855
3803,211.054,121.886
3804,215.962,124.855
3815,-211.054,133.357
3828,-147.247,130.387
3829,-142.339,133.357
3830,-137.431,130.387
3831,-132.522,133.357
3832,-127.614,130.387
3833,-122.706,133.357
3834,-117.798,130.387
3835,-112.889,133.357
3836,-107.981,130.387
3837,-103.073,133.357
3838,-98.1647,130.387
3839,-93.2565,133.357
3840,-88.3482,130.387
3841,-83.44,133.357
3842,-80.9859,128.97
3843,-78.5318,130.32
3844,-78.5318,133.221
3845,-76.0777,128.97
3846,-76.0777,134.57
3847,-73.6235,133.221
3848,-73.6235,130.32
3849,-71.1694,134.57
3850,-71.1694,128.97
3851,-68.7153,130.32
3852,-68.7153,133.221
3853,-66.2612,128.97
3854,-66.2612,134.57
3855,-63.8071,133.221
3856,-63.8071,130.32
3857,-61.353,134.57
3858,-61.353,128.97
3859,-58.8988,130.32
3860,-58.8988,133.221
3861,-56.4447,128.97
3862,-56.4447,134.57
3863,-53.9906,133.221
3864,-53.9906,130.32
3865,-51.5365,134.57
3866,-51.5365,128.97
3867,-49.0824,130.32
3868,-49.0824,133.221
3869,-46.6282,128.97
3870,-46.6282,134.57
3871,-44.1741,133.221
3872,-44.1741,130.32
3873,-41.72,134.57
3874,-41.72,128.97
3875,-39.2659,130.32
3876,-39.2659,133.221
3877,-36.8118,128.97
3878,-36.8118,134.57
3879,-34.3577,133.221
3880,-34.3577,130.32
3881,-31.9035,134.57
3882,-31.9035,128.97
3883,-29.4494,130.32
3884,-29.4494,133.221
3885,-26.9953,128.97
3886,-26.9953,134.57
3887,-24.5412,133.221
3888,-24.5412,130.32
3889,-22.0871,134.57
3890,-22.0871,128.97
3891,-19.6329,130.32
3892,-19.6329,133.221
3893,-17.1788,128.97
3894,-17.1788,134.57
3895,-14.7247,133.221
3896,-14.7247,130.32
3897,-12.2706,134.57
3898,-12.2706,128.97
3899,-9.81647,130.32
3900,-9.81647,133.221
3901,-7.36235,128.97
3902,-7.36235,134.57
3903,-4.90823,133.221
3904,-4.90823,130.32
3905,-2.45412,134.57
3906,-2.45412,128.97
3907,0,130.32
3908,0,133.221
3909,2.45412,128.97
3910,2.45412,134.57
3911,4.90823,133.221
3912,4.90823,130.32
3913,7.36235,134.57
3914,7.36235,128.97
3915,9.81647,130.32
3916,9.81647,133.221
3917,12.2706,128.97
3918,12.2706,134.57
3919,14.7247,133.221
3920,14.7247,130.32
3921,17.1788,134.57
3922,17.1788,128.97
3923,19.6329,130.32
3924,19.6329,133.221
3925,22.0871,128.97
3926,22.087,134.57
3927,24.5412,133.221
3928,24.5412,130.32
3929,26.9953,134.57
3930,26.9953,128.97
3931,29.4494,130.32
3932,29.4494,133.221
3933,31.9035,128.97
3934,31.9035,134.57
3935,34.3576,133.221
3936,34.3576,130.32
3938,36.8118,128.97
3940,39.2659,133.221
3942,41.72,134.57
3945,46.6283,134.57
3947,49.0824,130.32
3948,49.0824,133.221
3951,53.9906,133.221
3952,53.9906,130.32
3953,56.4447,134.57
3954,56.4447,128.97
3955,58.8988,130.32
3956,58.8988,133.221
3957,61.353,128.97
3958,61.353,134.57
3960,63.8071,130.32
3973,80.9859,128.97
3974,83.44,133.357
3978,103.073,133.357
3979,107.981,130.387
3980,112.889,133.357
3981,117.798,130.387
3982,122.706,133.357
3983,127.614,130.387
3985,137.431,130.387
3986,142.339,133.357
3987,147.247,130.387
3988,152.155,133.357
3990,161.972,133.357
3991,166.88,130.387
3992,171.788,133.357
4001,215.962,130.387
4002,220.871,133.357
4007,-225.779,141.858
4008,-220.871,138.889
4009,-215.962,141.858
4010,-211.054,138.889
4011,-206.146,141.858
4012,-201.238,138.889
4013,-196.329,141.858
4014,-191.421,138.889
4026,-132.522,138.889
4027,-127.614,141.858
4028,-122.706,138.889
4029,-117.798,141.858
4030,-112.889,138.889
4031,-107.981,141.858
4032,-103.073,138.889
4033,-98.1647,141.858
4034,-93.2565,138.889
4035,-88.3482,141.858
4036,-83.44,138.889
4037,-78.5318,141.858
4038,-73.6235,138.889
4039,-68.7153,141.858
4040,-63.8071,138.889
4041,-58.8988,141.858
4042,-53.9906,138.889
4043,-49.0824,141.858
4044,-44.1741,138.889
4045,-39.2659,141.858
4046,-34.3577,138.889
4047,-29.4494,141.858
4048,-24.5412,138.889
4051,-9.81647,141.858
4052,-4.90823,138.889
4053,1.90735e-06,141.858
4054,4.90824,138.889
4055,9.81647,141.858
4056,14.7247,138.889
4057,19.6329,141.858
4058,24.5412,138.889
4059,29.4494,141.858
4060,34.3576,138.889
4061,39.2659,141.858
4064,53.9906,138.889
4065,58.8988,141.858
4066,63.8071,138.889
4068,73.6235,138.889
4070,83.44,138.889
4072,93.2565,138.889
4073,98.1647,141.858
4074,103.073,138.889
4075,107.981,141.858
4076,112.889,138.889
4077,117.798,141.858
4078,122.706,138.889
4079,127.614,141.858
4080,132.522,138.889
4081,137.431,141.858
4082,142.339,138.889
4083,147.247,141.858
4085,157.064,141.858
4086,161.972,138.889
4087,166.88,141.858
4093,196.329,141.858
4095,206.146,141.858
4098,220.871,138.889
4099,225.779,141.858
4101,-225.779,147.39
4102,-220.871,150.359
4103,-215.962,147.39
4104,-211.054,150.359
4105,-206.146,147.39
4106,-201.238,150.359
4107,-196.329,147.39
4108,-191.421,150.359
4109,-186.513,147.39
4110,-181.605,150.359
4111,-176.696,147.39
4112,-171.788,150.359
4120,-132.522,150.359
4121,-127.614,147.39
4122,-122.706,150.359
4123,-117.798,147.39
4124,-112.889,150.359
4125,-107.981,147.39
4126,-103.073,150.359
4127,-98.1647,147.39
4128,-93.2565,150.359
4129,-88.3482,147.39
4130,-83.44,150.359
4131,-78.5318,147.39
4132,-73.6235,150.359
4133,-68.7153,147.39
4134,-63.8071,150.359
4135,-58.8988,147.39
4136,-53.9906,150.359
4137,-49.0824,147.39
4138,-44.1741,150.359
4139,-39.2659,147.39
4140,-34.3576,150.359
4141,-29.4494,147.39
4142,-24.5412,150.359
4143,-19.6329,147.39
4144,-14.7247,150.359
4145,-9.81646,147.39
4146,-4.90823,150.359
4147,3.8147e-06,147.39
4148,4.90824,150.359
4149,9.81647,147.39
4150,14.7247,150.359
4151,19.6329,147.39
4152,24.5412,150.359
4154,34.3576,150.359
4155,39.2659,147.39
4156,44.1741,150.359
4157,49.0824,147.39
4158,53.9906,150.359
4159,58.8988,147.39
4160,63.8071,150.359
4161,68.7153,147.39
4162,73.6235,150.359
4163,78.5318,147.39
4164,83.44,150.359
4165,88.3482,147.39
4166,93.2565,150.359
4167,98.1647,147.39
4169,107.981,147.39
4170,112.889,150.359
4171,117.798,147.39
4174,132.522,150.359
4175,137.431,147.39
4176,142.339,150.359
4177,147.247,147.39
4178,152.155,150.359
4179,157.064,147.39
4180,161.972,150.359
4192,220.871,150.359
4194,-220.871,155.891
4195,-215.962,158.861
4196,-211.054,155.891
4197,-206.146,158.861
4198,-201.238,155.891
4199,-196.329,158.861
4200,-191.421,155.891
4201,-186.513,158.861
4202,-181.605,155.891
4203,-176.696,158.861
4204,-171.788,155.891
4205,-166.88,158.861
4206,-161.972,155.891
4207,-157.064,158.861
4208,-152.155,155.891
4209,-147.247,158.861
4210,-142.339,155.891
4214,-122.706,155.891
4215,-117.798,158.861
4218,-103.073,155.891
4220,-93.2565,155.891
4221,-88.3482,158.861
4222,-83.44,155.891
4223,-78.5318,158.861
4224,-73.6235,155.891
4225,-68.7153,158.861
4226,-63.8071,155.891
4227,-58.8988,158.861
4228,-53.9906,155.891
4229,-49.0824,158.861
4230,-44.1741,155.891
4231,-39.2659,158.861
4232,-34.3576,155.891
4233,-29.4494,158.861
4234,-24.5412,155.891
4235,-19.6329,158.861
4236,-14.7247,155.891
4237,-9.81648,158.861
4238,-4.90823,155.891
4241,9.81647,158.861
4242,14.7247,155.891
4243,19.6329,158.861
4244,24.5412,155.891
4245,29.4494,158.861
4249,49.0823,158.861
4250,53.9906,155.891
4251,58.8988,158.861
4252,63.8071,155.891
4253,68.7153,158.861
4254,73.6235,155.891
4255,78.5318,158.861
4256,83.44,155.891
4257,88.3482,158.861
4258,93.2565,155.891
4260,103.073,155.891
4261,107.981,158.861
4262,112.889,155.891
4264,122.706,155.891
4267,137.431,158.861
4268,142.339,155.891
4269,147.247,158.861
4270,152.155,155.891
4283,215.962,158.861
4289,-196.329,164.393
4290,-191.421,167.362
4291,-186.513,164.393
4292,-181.605,167.362
4293,-176.696,164.393
4294,-171.788,167.362
4295,-166.88,164.393
4296,-161.972,167.362
4297,-157.064,164.393
4298,-152.155,167.362
4299,-147.247,164.393
4300,-142.339,167.362
4301,-137.431,164.393
4302,-132.522,167.362
4303,-127.614,164.393
4304,-122.706,167.362
4305,-117.798,164.393
4311,-88.3482,164.393
4312,-83.44,167.362
4313,-78.5318,164.393
4314,-73.6235,167.362
4315,-68.7153,164.393
4316,-63.8071,167.362
4317,-58.8988,164.393
4318,-53.9906,167.362
4319,-49.0824,164.393
4320,-44.1741,167.362
4321,-39.2659,164.393
4322,-34.3576,167.362
4323,-29.4494,164.393
4324,-24.5412,167.362
4325,-19.6329,164.393
4326,-14.7247,167.362
4327,-9.81647,164.393
4331,9.81647,164.393
4332,14.7247,167.362
4333,19.6329,164.393
4334,24.5412,167.362
4335,29.4494,164.393
4336,34.3576,167.362
4338,44.1741,167.362
4339,49.0823,164.393
4340,53.9906,167.362
4342,63.8071,167.362
4343,68.7153,164.393
4344,73.6235,167.362
4345,78.5318,164.393
4346,83.44,167.362
4347,88.3482,164.393
4348,93.2565,167.362
4349,98.1647,164.393
4350,103.073,167.362
4351,107.981,164.393
4354,122.706,167.362
4355,127.614,164.393
4356,132.522,167.362
4357,137.431,164.393
4358,142.339,167.362
4359,147.247,164.393
4360,152.155,167.362
4372,211.054,167.362
4375,-201.238,172.894
4377,-191.421,172.894
4378,-186.513,175.863
4379,-181.605,172.894
4380,-176.696,175.863
4381,-171.788,172.894
4382,-166.88,175.863
4383,-161.972,172.894
4384,-157.064,175.863
4385,-152.155,172.894
4386,-147.247,175.863
4387,-142.339,172.894
4390,-127.614,175.863
4400,-78.5318,175.863
4401,-73.6235,172.894
4402,-68.7153,175.863
4403,-63.8071,172.894
4404,-58.8988,175.863
4405,-53.9906,172.894
4406,-49.0824,175.863
4407,-44.1741,172.894
4408,-39.2659,175.863
4410,-29.4494,175.863
4411,-24.5412,172.894
4412,-19.6329,175.863
4413,-14.7247,172.894
4418,9.81648,175.863
4419,14.7247,172.894
4421,24.5412,172.894
4422,29.4494,175.863
4423,34.3576,172.894
4424,39.2659,175.863
4425,44.1741,172.894
4426,49.0823,175.863
4427,53.9906,172.894
4428,58.8988,175.863
4429,63.807,172.894
4430,68.7153,175.863
4431,73.6235,172.894
4434,88.3482,175.863
4435,93.2565,172.894
4436,98.1647,175.863
4437,103.073,172.894
4438,107.981,175.863
4439,112.889,172.894
4440,117.798,175.863
4441,122.706,172.894
4442,127.614,175.863
4443,132.522,172.894
4444,137.431,175.863
4445,142.339,172.894
4446,147.247,175.863
4447,152.155,172.894
4448,157.064,175.863
4450,166.88,175.863
4451,171.788,172.894
4460,-196.329,181.395
4461,-191.421,184.364
4462,-186.513,181.395
4464,-176.696,181.395
4468,-157.064,181.395
4469,-152.155,184.364
4470,-147.247,181.395
4471,-142.339,184.364
4472,-137.431,181.395
4486,-68.7153,181.395
4487,-63.8071,184.364
4488,-58.8988,181.395
4489,-53.9906,184.364
4490,-49.0824,181.395
4491,-44.1741,184.364
4492,-39.2659,181.395
4493,-34.3577,184.364
4494,-29.4494,181.395
4495,-24.5412,184.364
4496,-19.6329,181.395
4500,-1.90735e-06,181.395
4501,4.90823,184.364
4502,9.81647,181.395
4503,14.7247,184.364
4505,24.5412,184.364
4506,29.4494,181.395
4507,34.3576,184.364
4508,39.2659,181.395
4509,44.1741,184.364
4510,49.0823,181.395
4511,53.9906,184.364
4512,58.8988,181.395
4513,63.807,184.364
4514,68.7153,181.395
4515,73.6236,184.364
4516,78.5318,181.395
4517,83.44,184.364
4518,88.3483,181.395
4519,93.2565,184.364
4520,98.1647,181.395
4521,103.073,184.364
4522,107.981,181.395
4523,112.889,184.364
4524,117.798,181.395
4525,122.706,184.364
4529,142.339,184.364
4531,152.155,184.364
4532,157.064,181.395
4533,161.972,184.364
4535,171.788,184.364
4536,176.696,181.395
4543,-186.513,192.866
4546,-171.788,189.897
4550,-152.155,189.897
4551,-147.247,192.866
4552,-142.339,189.897
4553,-137.431,192.866
4554,-132.522,189.897
4568,-63.8071,189.897
4569,-58.8988,192.866
4570,-53.9906,189.897
4571,-49.0824,192.866
4572,-44.1741,189.897
4573,-39.2659,192.866
4574,-34.3577,189.897
4575,-29.4494,192.866
4576,-24.5412,189.897
4577,-19.6329,192.866
4578,-14.7247,189.897
4579,-9.81647,192.866
4580,-4.90823,189.897
4581,1.90735e-06,192.866
4582,4.90824,189.897
4583,9.81647,192.866
4584,14.7247,189.897
4585,19.6329,192.866
4586,24.5412,189.897
4587,29.4494,192.866
4588,34.3577,189.897
4589,39.2659,192.866
4590,44.1741,189.897
4591,49.0824,192.866
4592,53.9906,189.897
4593,58.8988,192.866
4594,63.8071,189.897
4595,68.7153,192.866
4596,73.6235,189.897
4597,78.5318,192.866
4598,83.44,189.897
4599,88.3483,192.866
4600,93.2565,189.897
4602,103.073,189.897
4611,147.247,192.866
4612,152.155,189.897
4614,161.972,189.897
4615,166.88,192.866
4616,171.788,189.897
4617,176.697,192.866
4625,-166.88,198.398
4626,-161.972,201.367
4628,-152.155,201.367
4629,-147.247,198.398
4630,-142.339,201.367
4631,-137.431,198.398
4632,-132.522,201.367
4633,-127.614,198.398
4635,-117.798,198.398
4636,-112.889,201.367
4639,-98.1647,198.398
4640,-93.2565,201.367
4641,-88.3482,198.398
4646,-63.8071,201.367
4647,-58.8988,198.398
4648,-53.9906,201.367
4649,-49.0823,198.398
4650,-44.1741,201.367
4651,-39.2659,198.398
4652,-34.3576,201.367
4653,-29.4494,198.398
4654,-24.5412,201.367
4655,-19.6329,198.398
4656,-14.7247,201.367
4657,-9.81648,198.398
4658,-4.90823,201.367
4659,3.8147e-06,198.398
4660,4.90824,201.367
4661,9.81647,198.398
4662,14.7247,201.367
4663,19.6329,198.398
4664,24.5412,201.367
4665,29.4494,198.398
4666,34.3577,201.367
4667,39.2659,198.398
4668,44.1741,201.367
4669,49.0824,198.398
4670,53.9906,201.367
4671,58.8988,198.398
4672,63.8071,201.367
4673,68.7153,198.398
4690,152.155,201.367
4691,157.064,198.398
4693,166.88,198.398
4694,171.788,201.367
4695,176.697,198.398
4702,-157.064,209.868
4703,-152.155,206.899
4705,-142.339,206.899
4706,-137.431,209.868
4707,-132.522,206.899
4708,-127.614,209.868
4709,-122.706,206.899
4716,-88.3482,209.868
4717,-83.44,206.899
4718,-78.5318,209.868
4719,-73.6235,206.899
4720,-68.7153,209.868
4721,-63.8071,206.899
4722,-58.8988,209.868
4723,-53.9906,206.899
4725,-44.1741,206.899
4729,-24.5412,206.899
4731,-14.7247,206.899
4732,-9.81647,209.868
4733,-4.90824,206.899
4734,-7.62939e-06,209.868
4735,4.90824,206.899
4736,9.81647,209.868
4737,14.7247,206.899
4739,24.5412,206.899
4740,29.4494,209.868
4741,34.3576,206.899
4743,44.1741,206.899
4762,137.431,209.868
4775,-142.339,218.37
4776,-137.431,215.4
4777,-132.522,218.37
4778,-127.614,215.4
4779,-122.706,218.37
4780,-117.798,215.4
4781,-112.889,218.37
4782,-107.981,215.4
4783,-103.073,218.37
4784,-98.1647,215.4
4785,-93.2565,218.37
4786,-88.3482,215.4
4787,-83.44,218.37
4788,-78.5318,215.4
4789,-73.6235,218.37
4790,-68.7153,215.4
4791,-63.8071,218.37
4792,-58.8988,215.4
4793,-53.9906,218.37
4802,-9.81647,215.4
4803,-4.90824,218.37
4804,-1.90735e-06,215.4
4807,14.7247,218.37
4839,-147.247,226.871
4840,-142.339,223.902
4841,-137.431,226.871
4842,-132.522,223.902
4843,-127.614,226.871
4844,-122.706,223.902
4845,-117.798,226.871
4846,-112.889,223.902
4847,-107.981,226.871
4848,-103.073,223.902
4849,-98.1647,226.871
4850,-93.2565,223.902
4855,-68.7153,226.871
4856,-63.8071,223.902
4865,-19.6329,226.871
4866,-14.7247,223.902
4867,-9.81647,226.871
4868,-4.90823,223.902
4869,1.90735e-06,226.871
4870,4.90824,223.902
4902,-137.431,232.403
4903,-132.522,235.372
4904,-127.614,232.403
4905,-122.706,235.372
4913,-83.44,235.372
4914,-78.5318,232.403
4915,-73.6235,235.372
4916,-68.7153,232.403
4925,-24.5412,235.372
4926,-19.6329,232.403
4927,-14.7247,235.372
4928,-9.81648,232.403
4930,5.72205e-06,232.403
4967,-93.2565,240.904
4968,-88.3482,243.874
4969,-83.44,240.904
4970,-78.5318,243.874
4980,-29.4494,243.874
4981,-24.5412,240.904
4982,-19.6329,243.874
4983,-14.7247,240.904
4986,-3.8147e-06,243.874
4998,58.8988,243.874
5015,-98.1647,249.406
5016,-93.2565,252.375
5017,-88.3482,249.406
5018,-83.44,252.375
5020,-73.6235,252.375
5021,-68.7153,249.406
5022,-63.8071,252.375
5023,-58.8988,249.406
5024,-53.9906,252.375
5025,-49.0824,249.406
5026,-44.1741,252.375
5028,-34.3576,252.375
5029,-29.4494,249.406
5030,-24.5412,252.375
5061,-73.6235,257.907
5068,-39.2659,260.876
5069,-34.3576,257.907
5070,-29.4494,260.876
5076,-3.8147e-06,260.876
5099,-39.2659,266.408
5101,-29.4494,266.408
5107,0,266.408
5137,-186.513,-5.83687
5138,-181.605,-2.86764
5139,-176.696,-5.83687
5140,-171.788,-2.86764
5141,-166.88,-5.83687
5142,-161.972,-2.86764
5143,-157.064,-5.83687
5144,-154.609,-1.45075
5145,-152.155,-2.7999
5151,-144.793,-7.05056
5152,-144.793,-1.45075
5153,-142.339,-2.7999
5154,-142.339,-5.70141
5155,-139.885,-1.45075
5156,-139.885,-7.05056
5157,-137.431,-5.70141
5158,-137.431,-2.7999
5159,-134.976,-7.05056
5160,-134.976,-1.45075
5162,-132.522,-5.70141
5163,-130.068,-1.45075
5164,-130.068,-7.05056
5165,-127.614,-5.70141
5166,-127.614,-2.7999
5167,-125.16,-7.05056
5168,-125.16,-1.45075
5169,-122.706,-2.7999
5170,-122.706,-5.70141
5171,-120.252,-1.45075
5172,-120.252,-7.05056
5173,-117.798,-5.70141
5174,-117.798,-2.7999
5175,-115.344,-7.05056
5176,-115.344,-1.45075
5177,-112.889,-2.7999
5178,-112.889,-5.70141
5179,-110.435,-1.45075
5181,-107.981,-5.70141
5182,-107.981,-2.7999
5183,-105.527,-7.05056
5184,-105.527,-1.45075
5185,-103.073,-2.7999
5186,-103.073,-5.70141
5187,-100.619,-1.45075
5188,-100.619,-7.05056
5189,-98.1647,-5.70141
5190,-98.1647,-2.7999
5191,-95.7106,-7.05056
5192,-95.7106,-1.45075
5193,-93.2565,-2.7999
5194,-93.2565,-5.70141
5195,-90.8024,-1.45075
5196,-90.8024,-7.05056
5197,-88.3482,-5.70141
5198,-88.3482,-2.7999
5199,-85.8941,-7.05056
5200,-85.8941,-1.45075
5201,-83.44,-2.7999
5202,-83.44,-5.70141
5203,-80.9859,-1.45075
5204,-80.9859,-7.05056
5205,-78.5318,-5.70141
5206,-78.5318,-2.7999
5207,-76.0777,-7.05056
5208,-76.0777,-1.45075
5209,-73.6235,-2.7999
5210,-73.6235,-5.70141
5211,-71.1694,-1.45075
5212,-71.1694,-7.05056
5213,-68.7153,-5.70141
5214,-68.7153,-2.7999
5215,-66.2612,-7.05056
5216,-66.2612,-1.45075
5217,-63.8071,-2.7999
5218,-63.8071,-5.70141
5219,-61.353,-1.45075
5220,-61.353,-7.05056
5221,-58.8988,-5.70141
5222,-58.8988,-2.7999
5223,-56.4447,-7.05056
5224,-56.4447,-1.45075
5225,-53.9906,-2.7999
5226,-53.9906,-5.70141
5227,-51.5365,-1.45075
5228,-51.5365,-7.05056
5229,-49.0824,-5.70141
5230,-49.0824,-2.7999
5231,-46.6282,-7.05056
5232,-46.6282,-1.45075
5233,-44.1741,-2.7999
5234,-44.1741,-5.70141
5235,-41.72,-1.45075
5236,-41.72,-7.05056
5237,-39.2659,-5.70141
5238,-39.2659,-2.7999
5239,-36.8118,-7.05056
5240,-36.8118,-1.45075
5241,-34.3577,-2.7999
5242,-34.3577,-5.70141
5243,-31.9035,-1.45075
5244,-31.9035,-7.05056
5245,-29.4494,-5.70141
5246,-29.4494,-2.7999
5247,-26.9953,-7.05056
5248,-26.9953,-1.45075
5249,-24.5412,-2.7999
5250,-24.5412,-5.70141
5251,-22.0871,-1.45075
5252,-22.0871,-7.05056
5253,-19.6329,-5.70141
5254,-19.6329,-2.7999
5255,-17.1788,-7.05056
5256,-17.1788,-1.45075
5257,-14.7247,-2.7999
5258,-14.7247,-5.70141
5259,-12.2706,-1.45075
5260,-12.2706,-7.05056
5261,-9.81648,-5.70141
5262,-9.81648,-2.7999
5263,-7.36236,-7.05056
5264,-7.36237,-1.45075
5268,-2.45413,-7.05056
5269,-1.33514e-05,-5.70141
5270,-1.33514e-05,-2.7999
5271,2.4541,-7.05056
5273,4.90825,-2.7999
5274,4.90825,-5.70141
5275,7.36237,-1.45075
5276,7.36237,-7.05056
5277,9.81648,-5.70141
5278,9.81648,-2.7999
5279,12.2706,-7.05056
5280,12.2706,-1.45075
5281,14.7247,-2.7999
5282,14.7247,-5.70141
5283,17.1788,-1.45075
5284,17.1788,-7.05056
5285,19.6329,-5.70141
5286,19.6329,-2.7999
5287,22.0871,-7.05056
5288,22.0871,-1.45075
5289,24.5412,-2.7999
5290,24.5412,-5.70141
5291,26.9953,-1.45075
5292,26.9953,-7.05056
5293,29.4494,-5.70141
5294,29.4494,-2.7999
5295,31.9035,-7.05056
5296,31.9035,-1.45075
5297,34.3577,-2.7999
5298,34.3577,-5.70141
5299,36.8118,-1.45075
5300,36.8118,-7.05056
5301,39.2659,-5.70141
5302,39.2659,-2.7999
5303,41.72,-7.05056
5304,41.72,-1.45075
5305,44.1741,-2.7999
5306,44.1741,-5.70141
5307,46.6282,-1.45075
5308,46.6282,-7.05056
5309,49.0824,-5.70141
5310,49.0824,-2.7999
5311,51.5365,-7.05056
5312,51.5365,-1.45075
5313,53.9906,-2.7999
5314,53.9906,-5.70141
5315,56.4447,-1.45075
5316,56.4447,-7.05056
5317,58.8988,-5.70141
5318,58.8988,-2.7999
5319,61.3529,-7.05056
5320,61.3529,-1.45075
5321,63.8071,-2.7999
5322,63.8071,-5.70141
5323,66.2612,-1.45075
5324,66.2612,-7.05056
5325,68.7153,-5.70141
5326,68.7153,-2.7999
5327,71.1694,-7.05056
5328,71.1694,-1.45075
5329,73.6235,-2.7999
5330,73.6235,-5.70141
5331,76.0776,-1.45075
5332,76.0776,-7.05056
5333,78.5318,-5.70141
5334,78.5318,-2.7999
5335,80.9859,-7.05056
5336,80.9859,-1.45075
5337,83.44,-2.7999
5338,83.44,-5.70141
5339,85.8941,-1.45075
5340,85.8941,-7.05056
5341,88.3483,-5.70141
5342,88.3483,-2.7999
5343,90.8024,-7.05056
5344,90.8024,-1.45075
5345,93.2565,-2.7999
5346,93.2565,-5.70141
5347,95.7106,-1.45075
5348,95.7106,-7.05056
5349,98.1647,-5.70141
5350,98.1647,-2.7999
5351,100.619,-7.05056
5352,100.619,-1.45075
5353,103.073,-2.7999
5354,103.073,-5.70141
5355,105.527,-1.45075
5356,105.527,-7.05056
5357,107.981,-5.70141
5358,107.981,-2.7999
5359,110.435,-7.05056
5361,112.889,-2.7999
5362,112.889,-5.70141
5363,115.344,-1.45075
5364,115.344,-7.05056
5365,117.798,-5.70141
5366,117.798,-2.7999
5367,120.252,-7.05056
5368,120.252,-1.45075
5369,122.706,-2.7999
5370,122.706,-5.70141
5371,125.16,-1.45075
5372,125.16,-7.05056
5373,127.614,-5.70141
5374,127.614,-2.7999
5375,130.068,-7.05056
5376,130.068,-1.45075
5377,132.522,-2.7999
5378,132.522,-5.70141
5379,134.976,-1.45075
5381,137.431,-5.70141
5382,137.431,-2.7999
5383,139.885,-7.05056
5384,139.885,-1.45075
5385,142.339,-2.7999
5386,142.339,-5.70141
5387,144.793,-1.45075
5388,144.793,-7.05056
5389,147.247,-5.70141
5390,147.247,-2.7999
5391,149.701,-7.05056
5392,149.701,-1.45075
5393,152.155,-2.7999
5394,152.155,-5.70141
5395,154.609,-1.45075
5398,166.88,-5.83687
5399,171.788,-2.86764
5400,176.697,-5.83687
5401,181.605,-2.86764
5402,186.513,-5.83687
5404,196.329,-5.83687
5405,201.238,-2.86764
5411,230.687,-2.86764
5415,250.32,-2.86764
5416,255.228,-5.83687
5417,260.136,-2.86764
5418,265.045,-5.83687
5419,269.953,-2.86764
5437,-186.513,-11.369
5438,-181.605,-14.3382
5439,-176.696,-11.369
5440,-171.788,-14.3382
5441,-166.88,-11.369
5446,-147.247,-11.3012
5447,-147.247,-14.2027
5448,-144.793,-9.95207
5449,-144.793,-15.5519
5450,-142.339,-14.2027
5451,-142.339,-11.3012
5452,-139.885,-15.5519
5453,-139.885,-9.95207
5454,-137.431,-11.3012
5455,-137.431,-14.2027
5456,-134.976,-9.95207
5457,-134.976,-15.5519
5458,-132.522,-14.2027
5459,-132.522,-11.3012
5460,-130.068,-15.5519
5461,-130.068,-9.95207
5462,-127.614,-11.3012
5463,-127.614,-14.2027
5464,-125.16,-9.95207
5465,-125.16,-15.5519
5466,-122.706,-14.2027
5467,-122.706,-11.3012
5468,-120.252,-15.5519
5469,-120.252,-9.95207
5470,-117.798,-11.3012
5471,-117.798,-14.2027
5472,-115.344,-9.95207
5473,-115.344,-15.5519
5474,-112.889,-14.2027
5475,-112.889,-11.3012
5476,-110.435,-15.5519
5477,-110.435,-9.95207
5478,-107.981,-11.3012
5479,-107.981,-14.2027
5480,-105.527,-9.95207
5481,-105.527,-15.5519
5482,-103.073,-14.2027
5483,-103.073,-11.3012
5484,-100.619,-15.5519
5485,-100.619,-9.95207
5486,-98.1647,-11.3012
5487,-98.1647,-14.2027
5488,-95.7106,-9.95207
5489,-95.7106,-15.5519
5490,-93.2565,-14.2027
5491,-93.2565,-11.3012
5492,-90.8024,-15.5519
5493,-90.8024,-9.95207
5494,-88.3482,-11.3012
5495,-88.3482,-14.2027
5496,-85.8941,-9.95207
5497,-85.8941,-15.5519
5498,-83.44,-14.2027
5499,-83.44,-11.3012
5500,-80.9859,-15.5519
5501,-80.9859,-9.95207
5502,-78.5318,-11.3012
5503,-78.5318,-14.2027
5504,-76.0777,-9.95207
5505,-76.0777,-15.5519
5506,-73.6235,-14.2027
5507,-73.6235,-11.3012
5508,-71.1694,-15.5519
5509,-71.1694,-9.95207
5510,-68.7153,-11.3012
5511,-68.7153,-14.2027
5512,-66.2612,-9.95207
5513,-66.2612,-15.5519
5514,-63.8071,-14.2027
